Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
701.000,0.5937805,0.533277,0.5833063,0.5215569,0.4915776,0.5880399,0.5369825,0.5390801,0.5133457,0.5167241,0.538538,0.5440421,0.5508204,0.5441713,0.5077825,0.5254874,0.4939938,0.4916344,0.5746975,0.5325527,0.5315804,0.5291271,0.5285535,0.528769,0.5081272,0.5587192,0.5462933,0.5582085,0.5357599,0.5889006,0.5529747,0.5472326,0.514379,0.5669613,0.5440588,0.5172458,0.5546327,0.5265741,0.5435195,0.5443811,0.5431705,0.5473547,0.538868,0.5590124,0.5867033,0.5447989,0.5608053,0.4995828,0.5456495,0.5768547,0.5270023,0.5641122,0.5625076,0.5258107,0.508996,0.5076461,0.5438547,0.5122814,0.5365791,0.502912,0.5522156,0.5136728,0.5761151,0.5731955,0.5946522,0.5538034,0.5228672,0.5492883,0.5657201,0.5429702,0.5917268,0.5180426,0.5463696,0.5466442,0.5294309,0.5297585,0.5577831,0.5285745,0.5382476,0.5360923,0.5768604,0.5331912,0.5565181,0.5283337,0.6050205,0.5392723,0.5010681,0.5652285,0.6202092,0.5082703,0.4993539,0.5558934,0.5612779,0.6003175,0.5737267,0.5753822,0.4959717,0.5499024,0.5372038,0.5282769,0.491292,0.5690827,0.5573525,0.5966077,0.5031285,0.5101309,0.5355058,0.5366426,0.5399146,0.544302,0.5064144,0.5765338,0.5625925,0.5313134,0.5389423,0.5335836,0.5251927,0.5085354,0.5361075,0.5288606,0.5458236,0.5512567,0.5885148,0.5344954,0.5756741,0.5595107,0.4912958,0.5688491,0.5750103,0.5425606,0.505167,0.5461278,0.5551729,0.5469074,0.5527077,0.5518036,0.5174894,0.5526142,0.5336819,0.5115767,0.582334,0.5673466,0.5609474,0.5670528,0.5508494,0.5849371,0.5211873,0.5079107,0.5001383,0.584208,0.5777836,0.4829621,0.4827156,0.5353699,0.5329204,0.5250773,0.5627728,0.5088587,0.5215373,0.5086799,0.4939055,0.5646486,0.5492177,0.5448947,0.5752702,0.5443559,0.5368094,0.5492573,0.5421104,0.4970751,0.5320072,0.5666227,0.5255709,0.5226445,0.5261388,0.4962244,0.5873318,0.525074,0.6101251,0.5357351,0.5426173,0.5053959,0.5115232,0.4981456,0.4892187,0.5467968,0.5271716,0.4893012,0.4942703,0.5371923,0.5474401,0.5071039,0.5237889,0.515029,
702.000,0.5886111,0.5813003,0.5795784,0.5903759,0.5877414,0.5700374,0.5962286,0.5763044,0.6705999,0.6484218,0.5938644,0.6876612,0.5646243,0.5895309,0.5997887,0.669961,0.6361094,0.6182718,0.5738621,0.5769033,0.5843711,0.6016369,0.6359339,0.6419458,0.5684366,0.5971045,0.624577,0.6132951,0.6112218,0.589541,0.6333632,0.5974612,0.6073971,0.5808549,0.6185446,0.6065679,0.6095786,0.5679083,0.5776682,0.6276174,0.5574951,0.5504584,0.5870295,0.6106362,0.6048355,0.619987,0.6375422,0.6430912,0.6192765,0.6151032,0.5852766,0.6341166,0.5970435,0.5992146,0.6134706,0.6437702,0.5992846,0.6250935,0.5608187,0.581203,0.572083,0.5996594,0.5728736,0.6016583,0.5735373,0.6152611,0.600184,0.5811911,0.6102047,0.5924358,0.6249437,0.6307821,0.6048884,0.573957,0.582057,0.607821,0.6058941,0.6174641,0.5884099,0.6033344,0.6049309,0.6140938,0.557672,0.5814009,0.6349902,0.5994825,0.5820632,0.6148295,0.5360732,0.6217108,0.6285877,0.5097861,0.6131387,0.5879765,0.5556126,0.5973549,0.6349058,0.6306524,0.576901,0.5709624,0.6268606,0.5874996,0.5444007,0.593935,0.5980554,0.571084,0.6004605,0.5718107,0.5495067,0.5938654,0.5950027,0.6377945,0.5782423,0.6253004,0.5872107,0.5811152,0.6216192,0.5655403,0.6064811,0.5612001,0.5688715,0.6207452,0.5782366,0.5743418,0.6273885,0.5832691,0.5955572,0.5987101,0.5811753,0.548625,0.5956063,0.5998592,0.5873375,0.6225619,0.6075578,0.6098657,0.5907583,0.6336503,0.5624328,0.5788541,0.5667081,0.6010857,0.5586972,0.597734,0.5974741,0.5682383,0.5671802,0.5933857,0.6138949,0.6060953,0.5633469,0.6384244,0.5632644,0.6205149,0.5777087,0.6306343,0.6030712,0.5549121,0.6050053,0.5980792,0.5935807,0.5777178,0.5955129,0.6079025,0.5862699,0.583281,0.5953488,0.5922852,0.5771708,0.5530281,0.6505547,0.5984211,0.5631142,0.5930753,0.5993161,0.562367,0.5894179,0.58178,0.6061563,0.5634341,0.5555749,0.5467148,0.5934668,0.5927148,0.5602756,0.5619898,0.5678792,0.6038308,0.5903893,0.5937924,0.5843701,0.6095781,0.5553694,0.5748744,
703.000,0.5633068,0.6167436,0.6316133,0.589406,0.6018939,0.6260982,0.5875978,0.6168194,0.6176591,0.6197076,0.6129956,0.6131124,0.6455822,0.6892428,0.6458869,0.6412373,0.6387405,0.6014857,0.6243052,0.5931396,0.6263795,0.6399713,0.6183963,0.6317458,0.6327944,0.6112671,0.622117,0.6442256,0.6356606,0.630321,0.5921273,0.6284218,0.6107388,0.6124315,0.6228366,0.6233883,0.6119804,0.602994,0.6368556,0.6355948,0.588645,0.6185198,0.6396093,0.5962691,0.5988693,0.6270165,0.6155291,0.6224551,0.6198664,0.6118374,0.619597,0.6636043,0.6230621,0.6294131,0.6430163,0.5786815,0.5541368,0.608901,0.6334686,0.6207523,0.5958648,0.6038127,0.6004486,0.6371546,0.6028504,0.6418228,0.5913615,0.6035271,0.5814934,0.5954461,0.5953774,0.5897155,0.5824318,0.5941868,0.632134,0.6398439,0.6198931,0.6214943,0.6379428,0.6130047,0.6027684,0.6079888,0.5616736,0.6511598,0.5774736,0.6338315,0.6384168,0.6219301,0.6238551,0.63449,0.6281509,0.5800843,0.57616,0.5666833,0.6280427,0.6032772,0.5851374,0.6143723,0.5828614,0.6457129,0.5740123,0.6090193,0.5953116,0.5952125,0.6168938,0.605804,0.650506,0.6057711,0.5718946,0.5875864,0.6570258,0.5967689,0.6193547,0.6227746,0.5913959,0.6228485,0.6493654,0.5880947,0.581048,0.6032386,0.6213574,0.6019311,0.5804625,0.5988064,0.5971818,0.659266,0.5893559,0.5897985,0.6527996,0.5817866,0.6270337,0.6106529,0.6146393,0.5506177,0.6230321,0.5992026,0.6074548,0.5469346,0.6123848,0.5967999,0.5910754,0.6480169,0.6202536,0.613997,0.6406045,0.6417036,0.5513134,0.6383424,0.5468335,0.6023951,0.6836205,0.579257,0.6153674,0.5568123,0.5848274,0.6404548,0.5806408,0.6381664,0.6047788,0.6056156,0.5578618,0.6050568,0.5811243,0.568768,0.6008935,0.6068921,0.5835395,0.591351,0.5811682,0.6051908,0.6518879,0.5954938,0.5828519,0.5484252,0.595849,0.6181855,0.5677733,0.6557593,0.5608673,0.6084266,0.594101,0.5980611,0.5629625,0.5865211,0.6030655,0.5988092,0.5898824,0.6191096,0.6161518,0.6031337,0.6022902,0.6020923,0.6475134,0.5627613,
704.000,0.5505538,0.5685558,0.5486903,0.5899177,0.5644617,0.5679426,0.5347462,0.5522761,0.5086589,0.6181402,0.5478401,0.5956335,0.561286,0.5497923,0.5748358,0.5243073,0.525085,0.5481296,0.5677347,0.5428357,0.5482693,0.607296,0.5586162,0.5769086,0.5466781,0.5504227,0.6324596,0.5643744,0.5718646,0.5526328,0.5419021,0.5540724,0.5476928,0.5635405,0.5685158,0.5072889,0.5430288,0.5525551,0.5586596,0.5561862,0.556252,0.5462365,0.5311513,0.6037731,0.5905647,0.556426,0.5237441,0.5634246,0.550766,0.6014409,0.636898,0.5421891,0.5603828,0.5209541,0.489634,0.5429454,0.5971465,0.5365324,0.5237498,0.5012755,0.5547028,0.5220599,0.5765395,0.5303154,0.5491209,0.5364761,0.5327115,0.5376253,0.5369635,0.5387006,0.5585923,0.5574799,0.5539217,0.5338836,0.5500326,0.5380759,0.5164452,0.5504732,0.5925393,0.5426655,0.5141053,0.5604377,0.5776567,0.5432582,0.525557,0.555738,0.5035481,0.5809388,0.5363441,0.5154428,0.525084,0.5507636,0.5845332,0.5820332,0.5499544,0.5598788,0.5132399,0.5375247,0.5712457,0.5536194,0.5535774,0.5364547,0.5604458,0.5476441,0.542625,0.6201234,0.5792742,0.4826155,0.5598602,0.5590463,0.5314598,0.5037165,0.5536408,0.5349703,0.577261,0.5601397,0.5233135,0.5788393,0.5565867,0.5162449,0.5453558,0.5036774,0.5408983,0.5446253,0.5365114,0.5815978,0.5786443,0.5353847,0.5318933,0.5636544,0.5663376,0.518065,0.5372748,0.5604978,0.5471816,0.5361724,0.5896683,0.5489988,0.5416465,0.5402737,0.5548472,0.5433497,0.5272832,0.5358181,0.4768624,0.5789847,0.5714355,0.5638194,0.5298414,0.599236,0.5355163,0.5599647,0.5621562,0.5878186,0.5496182,0.5153236,0.5515957,0.5327239,0.5730696,0.5382304,0.554781,0.568233,0.5623732,0.5318999,0.5507102,0.5518165,0.5142403,0.5334926,0.5450072,0.5538869,0.523252,0.5765648,0.5463357,0.5277286,0.5770221,0.5378699,0.5466232,0.6008844,0.5751481,0.5490742,0.5941696,0.5757499,0.5641222,0.562377,0.5242882,0.5115585,0.5169921,0.5282168,0.5562859,0.6088538,0.5895638,0.5152998,0.5555067,0.5659161,
705.000,0.6591682,0.6040277,0.5709224,0.5878029,0.6778584,0.638948,0.6972775,0.6784329,0.6383967,0.6085963,0.6193419,0.6609311,0.6021342,0.6194377,0.6388817,0.6769018,0.676219,0.6602287,0.6039109,0.6399755,0.6368175,0.6247983,0.6214976,0.6232572,0.5418582,0.621295,0.6246519,0.6405396,0.5424414,0.6054926,0.6213207,0.603899,0.6199455,0.573267,0.6031179,0.6220331,0.6413636,0.572021,0.587317,0.5719824,0.6402826,0.5846581,0.6041861,0.6067238,0.6045656,0.6594391,0.6028295,0.558455,0.6045594,0.5440893,0.6245093,0.6019154,0.6387916,0.6186519,0.6369004,0.5749321,0.6086864,0.656816,0.6560359,0.6000381,0.5571795,0.5878158,0.5580053,0.5862947,0.5568757,0.6381783,0.5876088,0.6027641,0.6028008,0.602849,0.606113,0.5894995,0.6398411,0.6044908,0.6233106,0.5411444,0.5865545,0.5715318,0.6408501,0.641603,0.5876393,0.606194,0.5717764,0.5883141,0.6395793,0.5727482,0.5847669,0.5907354,0.5859594,0.6565762,0.6403565,0.6064377,0.5927715,0.5568404,0.5260625,0.5727067,0.6224976,0.5731549,0.6094456,0.6369152,0.6069589,0.58916,0.6231461,0.5888619,0.5448747,0.6083488,0.6220899,0.5698895,0.6231613,0.6067743,0.5865254,0.6220126,0.5727787,0.5886841,0.5586548,0.5427308,0.6378002,0.5442796,0.6064353,0.5275745,0.5717659,0.541481,0.6025963,0.6576071,0.5726352,0.6232824,0.5444064,0.5891023,0.5867829,0.5736523,0.6052666,0.6573906,0.6212006,0.5926428,0.6389799,0.6056743,0.5898242,0.5594482,0.6209812,0.572505,0.5711617,0.5890231,0.6021872,0.6033769,0.6191583,0.5429249,0.5468578,0.5282836,0.6085529,0.5748014,0.6543899,0.66185,0.5744867,0.5601568,0.5742135,0.639647,0.6053205,0.6024575,0.528614,0.6390982,0.5453672,0.5734611,0.5574303,0.5566583,0.5886111,0.5590963,0.6575441,0.6055789,0.6042199,0.588614,0.6375079,0.5908508,0.5740938,0.6217074,0.5582309,0.6049833,0.5586739,0.5740452,0.5448899,0.5135365,0.5912933,0.6054134,0.558341,0.5882077,0.5848851,0.6206317,0.5289855,0.542141,0.5566096,0.5757971,0.5908661,0.5414448,0.6039104,0.640851,
706.000,0.5688615,0.599443,0.6022973,0.6523499,0.5793343,0.6015506,0.5807114,0.551548,0.5987601,0.5562878,0.6510038,0.5703058,0.6332884,0.5986495,0.6140194,0.5644169,0.5786834,0.5395794,0.6188207,0.5695319,0.6493511,0.5574265,0.5981965,0.5533471,0.5876555,0.5839176,0.6010532,0.5551744,0.6036534,0.5569391,0.5996084,0.6022582,0.6332364,0.587688,0.6340456,0.5259328,0.5269384,0.6027145,0.6021037,0.6039381,0.5677333,0.6491151,0.5383034,0.5841737,0.634119,0.5372233,0.5987239,0.5713258,0.5859094,0.588944,0.6021395,0.6321154,0.596643,0.6301689,0.5967064,0.5457754,0.5415201,0.6127429,0.5806422,0.6488051,0.5866241,0.5697212,0.6022568,0.6005664,0.5729351,0.5811386,0.6019702,0.6155615,0.6158037,0.6170058,0.5722694,0.5884929,0.5820532,0.5683365,0.5274024,0.5874505,0.5854945,0.6179895,0.5675578,0.5119119,0.5558004,0.5555387,0.6333499,0.5554934,0.5679617,0.5711966,0.6146898,0.5437646,0.6010532,0.5805392,0.537179,0.5286331,0.5330606,0.6376061,0.6385036,0.5729032,0.5400109,0.5572357,0.4919538,0.6306472,0.5404153,0.5412369,0.5556612,0.570426,0.5043859,0.5555496,0.5825305,0.5702691,0.5556045,0.5417662,0.5829196,0.5412054,0.5703554,0.5543413,0.5878096,0.5719414,0.5814638,0.571775,0.5555711,0.5729594,0.5875144,0.573657,0.615943,0.5832005,0.5710902,0.5559034,0.5728021,0.540194,0.5854211,0.5718169,0.5693026,0.5511456,0.5678678,0.5148354,0.5823326,0.5424633,0.5846257,0.5722485,0.5683355,0.5719647,0.6176367,0.5435514,0.6160908,0.5993032,0.5508332,0.5721869,0.5188236,0.5908279,0.5018115,0.5576601,0.6132813,0.4967909,0.5412736,0.57441,0.5434713,0.5369849,0.5548863,0.6003528,0.5869732,0.5985899,0.5434985,0.5725689,0.6016698,0.6013527,0.5698886,0.527936,0.5505757,0.5407329,0.600112,0.5713925,0.5790949,0.5424581,0.5412502,0.5673637,0.6039829,0.5557446,0.5572176,0.5707231,0.5751472,0.6055212,0.5434299,0.5834293,0.5708647,0.6004357,0.6501036,0.5521731,0.5308404,0.5718913,0.6024451,0.5405183,0.5555153,0.5697803,0.5831022,0.5851269,
707.000,0.6258984,0.5932975,0.6036615,0.5903935,0.5797434,0.6381817,0.619215,0.6018519,0.6052713,0.6141691,0.5934267,0.6460457,0.5909824,0.5998993,0.5776567,0.6001921,0.5797687,0.6211572,0.6141586,0.611146,0.6008611,0.6333442,0.598165,0.5873218,0.5984211,0.5969186,0.6065831,0.6258211,0.5823998,0.6248651,0.5954194,0.6031938,0.5981441,0.6151299,0.6003232,0.6058402,0.619566,0.6027269,0.6136508,0.6178746,0.6040087,0.5611062,0.5735016,0.5854053,0.5906096,0.6029968,0.5821114,0.5833855,0.6137404,0.6073351,0.6086159,0.5881529,0.5774922,0.5719037,0.5947208,0.6457834,0.5946851,0.5924082,0.5797405,0.5773025,0.5902581,0.5911059,0.5792427,0.5839238,0.6024704,0.5734825,0.6005211,0.5886121,0.5728354,0.5869112,0.633039,0.6281729,0.5828838,0.5853896,0.6090612,0.5979662,0.6069679,0.5965695,0.5947185,0.59829,0.5977674,0.5995717,0.5613503,0.6036215,0.5981359,0.5865278,0.5607285,0.6155357,0.5921655,0.5958381,0.5966768,0.6061816,0.6506257,0.5917068,0.5907621,0.6108327,0.6170077,0.6090813,0.6407685,0.586741,0.5861778,0.5945716,0.6025586,0.5874496,0.5945492,0.5939679,0.5877504,0.5861869,0.6037955,0.5982184,0.5671959,0.6155949,0.582345,0.5899024,0.596097,0.5817881,0.5952425,0.5758362,0.6000271,0.5740218,0.6117468,0.613091,0.5843859,0.5988116,0.6011877,0.6000757,0.5782099,0.5792384,0.594243,0.5832672,0.5910335,0.5833068,0.5934677,0.6023936,0.5901952,0.6146841,0.5739756,0.5898099,0.5876679,0.6056185,0.5725594,0.6107445,0.5945363,0.5777888,0.5726027,0.5802174,0.5978036,0.6022387,0.6068234,0.5838881,0.6066985,0.5931339,0.5801439,0.6117401,0.60992,0.5830383,0.5905342,0.5903854,0.5773582,0.5963969,0.5750718,0.6025696,0.5704231,0.5703344,0.5929656,0.5719485,0.5769272,0.5913992,0.5854511,0.6041098,0.5547166,0.6017032,0.5794992,0.5740042,0.6023378,0.5923162,0.5931849,0.5699339,0.6099911,0.5879774,0.6072145,0.5755801,0.5623131,0.5793619,0.5764055,0.5770755,0.5914688,0.5792637,0.5854697,0.5557599,0.5857358,0.5481634,0.5599189,0.6084495,
708.000,0.6362786,0.6536379,0.6264477,0.6289482,0.653388,0.6205649,0.6438727,0.6379838,0.6291652,0.6269846,0.6328745,0.6270046,0.6245117,0.6447735,0.649085,0.6444578,0.6545181,0.6356101,0.6193814,0.6273737,0.6214242,0.6246662,0.6433682,0.6433611,0.6332836,0.6233687,0.6466618,0.6263933,0.6267328,0.6437411,0.6221709,0.6190658,0.6145749,0.645978,0.6466403,0.6237559,0.6190333,0.6316981,0.6313639,0.6180553,0.6418018,0.6168394,0.632318,0.6136084,0.6257453,0.6415114,0.6275244,0.6469841,0.6440587,0.622345,0.6159148,0.6295052,0.6500535,0.6444812,0.6526713,0.6179533,0.6143227,0.6404004,0.6143246,0.6594973,0.6234941,0.6345539,0.6351409,0.6264043,0.6185141,0.6208329,0.5999718,0.6212401,0.6104436,0.5989008,0.6158681,0.6167336,0.6214571,0.6274076,0.6329093,0.6029644,0.6196036,0.6284842,0.6351438,0.6182432,0.6171637,0.6226015,0.6223335,0.6288953,0.6130471,0.6109405,0.611702,0.6244287,0.6213875,0.6413593,0.6325502,0.6001244,0.6009307,0.6103621,0.6287003,0.6009245,0.6434517,0.6224194,0.6036725,0.6272612,0.6238084,0.6144376,0.5912647,0.6077576,0.61729,0.6086679,0.6373639,0.6157565,0.6148806,0.6086822,0.6232047,0.5846014,0.606811,0.6393719,0.6155481,0.6218505,0.6421547,0.612802,0.620091,0.6063461,0.601656,0.6155925,0.5989332,0.6025367,0.6312928,0.5762577,0.6106906,0.6040697,0.6185279,0.5845289,0.6195712,0.6111493,0.6253538,0.6322112,0.605495,0.5862675,0.6218262,0.6190758,0.5970626,0.6179633,0.6057143,0.5929222,0.6312623,0.6218834,0.6335158,0.6142883,0.6017342,0.6060567,0.5971622,0.5889425,0.628726,0.6208296,0.6270556,0.5908532,0.5931158,0.6226625,0.6013002,0.6038232,0.6243978,0.6029124,0.6053905,0.619669,0.6299,0.6149573,0.6383657,0.6086764,0.6225834,0.6219082,0.6026788,0.6132798,0.6249366,0.6148877,0.6321712,0.608274,0.6130309,0.576158,0.6245856,0.606473,0.6156278,0.6024742,0.6112251,0.6320596,0.5935383,0.6240845,0.6264133,0.6154857,0.601172,0.622251,0.6098166,0.5998626,0.6295896,0.6112199,0.5925474,0.6014252,
709.000,0.6118779,0.6204886,0.6040511,0.6045461,0.6158738,0.6088676,0.6137156,0.6084809,0.6109734,0.5888171,0.6391706,0.5874624,0.5895452,0.600049,0.5971198,0.5861864,0.5823565,0.5906043,0.6143022,0.6184406,0.5891714,0.6082234,0.5903187,0.6278057,0.6044259,0.6123281,0.6095095,0.6047106,0.6243467,0.6224408,0.5962758,0.6345668,0.6059675,0.6059742,0.6064029,0.6086407,0.6132379,0.5987692,0.6037769,0.6029043,0.5843906,0.5879235,0.585238,0.5686536,0.6085606,0.5970697,0.5874233,0.6117702,0.6053977,0.5859323,0.6112361,0.5648413,0.5850611,0.5642567,0.5710688,0.6007223,0.5856318,0.581481,0.60605,0.6189599,0.5798693,0.5869846,0.5974226,0.5965452,0.5979934,0.6086326,0.5768328,0.5731931,0.6027026,0.5982051,0.6127377,0.6005483,0.5831027,0.6076446,0.5919333,0.5629148,0.5878897,0.5867286,0.590682,0.5807843,0.6076455,0.6098423,0.5767803,0.5952172,0.5814362,0.5935659,0.5904117,0.6112285,0.5922694,0.59446,0.5603232,0.6004834,0.6054873,0.5898547,0.6283813,0.6073394,0.6275558,0.5920653,0.5817003,0.5884209,0.5871911,0.5612597,0.5973554,0.585619,0.6049666,0.5731783,0.5742931,0.5908275,0.6047692,0.5932465,0.5864749,0.5645294,0.5594449,0.5835996,0.5841403,0.6072931,0.6178703,0.5904894,0.5989089,0.6135511,0.5917711,0.5934944,0.5734124,0.6156182,0.5854492,0.594502,0.6011152,0.5747471,0.5801048,0.5968318,0.5606728,0.5905194,0.5877542,0.5607533,0.584446,0.5785494,0.588294,0.5915232,0.563035,0.6092973,0.5796309,0.6053824,0.5828815,0.6007571,0.5795126,0.5894032,0.5966201,0.6200924,0.5645075,0.5920668,0.5747895,0.5637188,0.5602355,0.5943656,0.5684991,0.5828953,0.6193304,0.6003485,0.5753021,0.5735965,0.608089,0.5898547,0.5974793,0.5734129,0.5743637,0.5761542,0.5906987,0.6100426,0.5716543,0.5763412,0.5853729,0.5769682,0.6067762,0.5931916,0.5704193,0.602684,0.5916677,0.5715342,0.6092315,0.5866613,0.5813942,0.588923,0.5955491,0.5980043,0.5556412,0.5825915,0.5688052,0.5948033,0.5665936,0.5821285,0.5923715,0.5877743,0.5935969,0.5966344,
710.000,0.5897384,0.6151052,0.6256356,0.5854583,0.5861554,0.6056743,0.632915,0.5892849,0.6201754,0.6285257,0.5900927,0.6152153,0.5598812,0.5799894,0.5700722,0.6093655,0.5936232,0.6134872,0.5611916,0.5821142,0.57477,0.5806375,0.6049838,0.5913043,0.5858989,0.5870485,0.5918169,0.599546,0.5953093,0.573606,0.580339,0.5689268,0.5914717,0.5848832,0.5622177,0.601078,0.6184311,0.5973969,0.5890846,0.5761251,0.6015477,0.5758996,0.5737271,0.560164,0.5737829,0.5775623,0.5565486,0.5586886,0.5711322,0.5568147,0.6002893,0.5823712,0.5420156,0.6018114,0.5835977,0.6092157,0.5699339,0.5793266,0.5990205,0.5765996,0.5938191,0.5748219,0.5695357,0.5683122,0.5557089,0.5756536,0.5999222,0.6004257,0.5612702,0.5605292,0.6112771,0.5919304,0.5866089,0.5675664,0.5749784,0.5693998,0.5534897,0.5828652,0.5383067,0.573525,0.5570502,0.5402837,0.5522828,0.5691924,0.5761256,0.5749078,0.5805397,0.542933,0.5554943,0.5708838,0.5928888,0.5765209,0.5695052,0.5518322,0.5371413,0.5587139,0.6092649,0.5966678,0.6011605,0.5524821,0.5699978,0.5608501,0.563539,0.5558414,0.5740857,0.5729389,0.554378,0.5416675,0.5570827,0.5781236,0.5643787,0.5841289,0.5683918,0.5679355,0.5793605,0.5744596,0.599669,0.5657721,0.5636711,0.5732355,0.5717673,0.5639653,0.5835414,0.5969524,0.5656877,0.5541534,0.529726,0.5686097,0.5624127,0.5627856,0.567812,0.5341172,0.5862703,0.5444379,0.547534,0.5664735,0.5563602,0.5705595,0.5644851,0.5373788,0.5619988,0.5553083,0.5616417,0.5607982,0.5472198,0.5279489,0.5653448,0.5492387,0.5696821,0.5354104,0.562418,0.5747714,0.5622015,0.5944624,0.57514,0.5478964,0.5501099,0.5750265,0.5765743,0.5765867,0.5784779,0.5424666,0.5712872,0.5804167,0.548595,0.5628133,0.5604911,0.5803623,0.565784,0.5787868,0.5671773,0.5632873,0.5458164,0.5677295,0.5375304,0.5681448,0.5649471,0.5551147,0.552228,0.5838099,0.5487437,0.5505986,0.5611238,0.5652628,0.5520549,0.5648685,0.55793,0.5378866,0.560585,0.5565434,0.5632343,0.5480156,0.5491438,0.5959277,
711.000,0.6415172,0.6201229,0.6378436,0.6132879,0.6102481,0.6552668,0.6305528,0.6742439,0.6136894,0.5709724,0.6415448,0.6336675,0.663168,0.6803765,0.6373911,0.637023,0.6313753,0.6435347,0.6490903,0.6169829,0.6187053,0.609993,0.6217809,0.6363397,0.6577482,0.641212,0.6281424,0.6315279,0.6244736,0.6060214,0.6337805,0.6208749,0.6213617,0.6442156,0.6304979,0.6363754,0.6188021,0.6206503,0.5942307,0.5988116,0.6260386,0.6043682,0.6225414,0.6175294,0.6072006,0.5878878,0.6308551,0.6354342,0.6196947,0.6127849,0.6068277,0.6342793,0.6329532,0.66857,0.6581345,0.5858889,0.5808611,0.6255817,0.6319971,0.6345892,0.5661902,0.6313448,0.6206198,0.6597672,0.6358161,0.5939183,0.6238532,0.6276994,0.6228952,0.6350341,0.5944462,0.5903964,0.6224232,0.5944443,0.6128073,0.6059856,0.5947757,0.6181107,0.5824056,0.5852175,0.595098,0.6193008,0.5918112,0.5678239,0.612,0.5956583,0.5948634,0.6079941,0.6116004,0.6092367,0.6392884,0.6069894,0.5474076,0.6050115,0.6325784,0.6112795,0.584137,0.6174536,0.6000547,0.6522503,0.5974784,0.6248927,0.6093311,0.6022573,0.6179338,0.5742059,0.5863104,0.6266408,0.5799131,0.5748258,0.6223898,0.6103029,0.6080284,0.6078048,0.6068096,0.5923243,0.6246543,0.5861254,0.563633,0.6178374,0.5847697,0.6046357,0.6387877,0.6332936,0.6150475,0.5838804,0.582345,0.5985017,0.6384878,0.5983915,0.6000233,0.6205769,0.6076951,0.5589442,0.5969987,0.6066809,0.6311002,0.6079645,0.5996695,0.5864959,0.5852551,0.6088018,0.6223068,0.5896173,0.6008143,0.6123672,0.5661836,0.6002393,0.5701189,0.6000404,0.6152067,0.5640588,0.5904007,0.595088,0.5552168,0.6040235,0.6019883,0.6612225,0.5846753,0.5898647,0.6026745,0.5820131,0.5705252,0.5941811,0.6147051,0.6008763,0.5848756,0.6189189,0.5971107,0.6156497,0.6057429,0.6103277,0.5844779,0.583849,0.6166086,0.5936632,0.6055069,0.6213484,0.621716,0.5881829,0.5783882,0.5913978,0.6124339,0.5967464,0.6092148,0.5944314,0.6204629,0.5911431,0.6054249,0.5743322,0.5833597,0.6192236,0.5848651,0.5843182,
