,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h56,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h57,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h58,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_08h59,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h00,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h01,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h02,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h03,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h04,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h05,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h06,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h07,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h08,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h09,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h10,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h11,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h12,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h13,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h14,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h15,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h16,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h17,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h18,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,empty_cavity_test_08-11-2021_09h19,
5689.750,0.9542077,0.9539325,0.9541085,0.9542485,0.9546834,0.9549794,0.9551569,0.9557915,0.9563973,0.956908,0.957749,0.9585862,0.9590244,0.9593477,0.9598784,0.9602141,0.9609964,0.9617485,0.9622555,0.9625506,0.9629453,0.9634111,0.9639637,0.9643858,0.9645888,0.9652474,0.9659185,0.9658129,0.9669637,0.9669635,0.9669918,0.9672261,0.9682866,0.9679032,0.9687994,0.9691774,0.9697158,0.9702431,0.9705885,0.9704877,0.9711722,0.9712816,0.9718569,0.9724401,0.9727159,0.9729639,0.9731148,0.9734483,0.9738035,0.974172,0.9747054,0.9749892,0.9756627,0.9755731,0.9752857,0.9760132,0.9764885,0.9766825,0.9771644,0.9771632,0.97723,0.9776829,0.9777589,0.9783174,0.978865,0.9786496,0.9792882,0.9796811,0.9798924,0.9794711,0.9801583,0.9801049,0.9802589,0.9809878,
5685.893,0.9756951,0.9753774,0.9756098,0.9757506,0.9761064,0.9763239,0.9765074,0.9771481,0.9777784,0.9781851,0.9788232,0.9795471,0.9801403,0.9803367,0.98128,0.9815595,0.9820305,0.9828975,0.9831888,0.9833801,0.9838364,0.984382,0.9849874,0.9848987,0.9851717,0.9862365,0.9867529,0.986675,0.987741,0.9875478,0.9876071,0.9880014,0.9888495,0.988551,0.9891847,0.9896064,0.9904212,0.990899,0.9911976,0.9909887,0.9916973,0.9915165,0.9919977,0.9925803,0.9928319,0.9930686,0.9932443,0.9936165,0.9941102,0.9940243,0.9944878,0.9951303,0.9957375,0.9957619,0.9954814,0.9958806,0.9963045,0.9965318,0.9971194,0.9972798,0.9973447,0.9976397,0.9974182,0.9980878,0.9988829,0.998531,0.9988942,0.9995615,0.9994212,0.9990836,0.9996354,0.9995777,0.9998708,1.000924,
5682.035,0.9958333,0.9952785,0.9956653,0.9959899,0.9961081,0.9962192,0.9966708,0.9969713,0.9980338,0.9979482,0.9985048,0.9992102,0.9997825,1.00003,1.001111,1.001289,1.001545,1.002195,1.002468,1.002646,1.003266,1.003875,1.004367,1.003813,1.004437,1.005601,1.005994,1.005991,1.006699,1.006244,1.006775,1.007129,1.007855,1.007639,1.008135,1.008456,1.009348,1.009801,1.009961,1.009793,1.010523,1.010227,1.010671,1.010928,1.011417,1.011817,1.011644,1.012213,1.012537,1.012387,1.012661,1.013537,1.013935,1.014024,1.01384,1.01426,1.01437,1.014609,1.015187,1.01577,1.015613,1.015872,1.015501,1.016207,1.016991,1.016526,1.016657,1.017464,1.01722,1.017203,1.017254,1.017456,1.017791,1.018691,
5678.178,1.014217,1.013459,1.013766,1.014551,1.014312,1.01428,1.014957,1.014906,1.016416,1.015826,1.016509,1.017179,1.017669,1.017981,1.018637,1.019093,1.019011,1.01947,1.019771,1.020353,1.020936,1.021439,1.021769,1.021261,1.021954,1.02281,1.023051,1.023346,1.023567,1.023029,1.023907,1.024244,1.024909,1.024626,1.025163,1.025454,1.025901,1.026558,1.02656,1.02654,1.027124,1.026915,1.027364,1.027508,1.028028,1.028426,1.028033,1.028842,1.028721,1.028824,1.029103,1.029927,1.029962,1.029968,1.029935,1.030726,1.030367,1.030705,1.031147,1.032036,1.031608,1.031949,1.031444,1.03204,1.032557,1.032195,1.032318,1.033009,1.032836,1.033237,1.032953,1.03334,1.03356,1.03428,
5674.320,1.030295,1.029638,1.029778,1.030829,1.030396,1.030282,1.03096,1.030905,1.032188,1.031741,1.032329,1.032822,1.033384,1.033589,1.03388,1.034672,1.034166,1.034658,1.035063,1.035911,1.036188,1.036783,1.036831,1.036834,1.037067,1.037481,1.037722,1.038333,1.038097,1.037777,1.03827,1.039005,1.039581,1.039371,1.039633,1.039975,1.039963,1.040679,1.040937,1.041098,1.041204,1.041209,1.041471,1.04203,1.042148,1.042269,1.042024,1.042967,1.04232,1.04284,1.043322,1.043983,1.043619,1.04351,1.043622,1.044403,1.04397,1.04423,1.044845,1.045621,1.045139,1.045433,1.044796,1.045231,1.045464,1.045437,1.045564,1.046108,1.045749,1.046623,1.046402,1.046663,1.046886,1.047421,
5670.463,1.043727,1.043338,1.04359,1.044476,1.04392,1.043938,1.044485,1.044683,1.045127,1.045326,1.045876,1.045921,1.046407,1.046536,1.046811,1.047566,1.047079,1.047613,1.048073,1.048392,1.048678,1.049317,1.049242,1.049718,1.049491,1.04952,1.050032,1.050463,1.050147,1.050174,1.04988,1.051263,1.051558,1.051557,1.051269,1.051649,1.051714,1.052062,1.052854,1.053097,1.052542,1.052901,1.052895,1.053704,1.053397,1.053561,1.053438,1.054151,1.053288,1.054107,1.054522,1.05516,1.054744,1.05458,1.054631,1.055035,1.054915,1.054945,1.055806,1.056377,1.05597,1.056103,1.055609,1.055797,1.055977,1.056116,1.056136,1.056688,1.056029,1.057037,1.056917,1.057026,1.057481,1.057614,
5666.605,1.054643,1.05438,1.054732,1.055299,1.054505,1.054811,1.055179,1.055643,1.055463,1.05596,1.056592,1.056323,1.056287,1.056756,1.057034,1.057476,1.057472,1.057929,1.058268,1.05774,1.058461,1.058623,1.058764,1.05937,1.059172,1.058884,1.059738,1.059566,1.059665,1.059779,1.059043,1.06064,1.060541,1.060706,1.06012,1.060544,1.061041,1.060895,1.061771,1.062014,1.061114,1.061655,1.061579,1.061992,1.061693,1.062275,1.062121,1.062282,1.061702,1.062471,1.062426,1.063086,1.062891,1.062864,1.062684,1.062762,1.06291,1.062895,1.063638,1.064129,1.063801,1.063723,1.063803,1.063571,1.06387,1.063852,1.063815,1.06441,1.063702,1.064455,1.064274,1.064248,1.064929,1.064708,
5662.748,1.062784,1.062809,1.062734,1.06307,1.06228,1.062721,1.06275,1.063488,1.063236,1.063496,1.063779,1.06383,1.063265,1.064023,1.064268,1.064377,1.064663,1.065027,1.065098,1.064373,1.065426,1.064974,1.065264,1.065662,1.065771,1.065231,1.066208,1.065776,1.066197,1.066221,1.065522,1.066611,1.06644,1.066664,1.066039,1.066584,1.067296,1.066895,1.067338,1.067489,1.066844,1.067233,1.067133,1.067112,1.067135,1.067745,1.067584,1.067443,1.067297,1.067708,1.067384,1.067848,1.067665,1.068098,1.067681,1.067584,1.067702,1.067981,1.068068,1.068642,1.068425,1.068079,1.06883,1.068219,1.068655,1.068307,1.068253,1.06879,1.068445,1.068826,1.068582,1.068297,1.069128,1.06877,
5658.891,1.067735,1.068185,1.067477,1.067824,1.067402,1.067771,1.067418,1.068296,1.068063,1.06805,1.067778,1.068298,1.067635,1.068032,1.068334,1.068199,1.068388,1.068699,1.068486,1.068128,1.069231,1.068477,1.068828,1.068758,1.068959,1.068349,1.069081,1.069028,1.069386,1.069417,1.068902,1.069214,1.069423,1.069383,1.068944,1.069473,1.069881,1.069656,1.069601,1.069567,1.069404,1.069564,1.069442,1.069364,1.069529,1.069623,1.069543,1.069475,1.06964,1.069584,1.069496,1.069675,1.069193,1.070024,1.069487,1.069428,1.069275,1.069775,1.069092,1.06986,1.069741,1.069288,1.070266,1.069728,1.069889,1.069408,1.069373,1.069704,1.069777,1.069813,1.069664,1.06932,1.070089,1.069751,
5655.033,1.069454,1.069892,1.069212,1.069697,1.069374,1.069827,1.069205,1.070033,1.069675,1.06945,1.068987,1.069424,1.068855,1.06878,1.069066,1.068825,1.068962,1.069191,1.068905,1.068606,1.069474,1.068943,1.069306,1.068818,1.068972,1.068474,1.068783,1.069074,1.069258,1.069228,1.068956,1.068815,1.069383,1.068789,1.068905,1.06896,1.068896,1.069031,1.06869,1.068457,1.068687,1.068479,1.068504,1.068548,1.068621,1.068175,1.068197,1.068123,1.068565,1.068218,1.068384,1.068435,1.067723,1.068451,1.067932,1.067992,1.06769,1.06797,1.067052,1.067838,1.067661,1.067426,1.068155,1.068165,1.06746,1.067319,1.067304,1.067447,1.067605,1.06732,1.067388,1.067287,1.067734,1.067427,
5651.176,1.067893,1.068034,1.068125,1.068364,1.067784,1.068533,1.067532,1.068455,1.068013,1.067484,1.0671,1.067166,1.066534,1.066443,1.066606,1.066371,1.066496,1.066667,1.066489,1.065866,1.06623,1.066228,1.066306,1.065736,1.066165,1.065441,1.065734,1.065774,1.065881,1.065597,1.065458,1.065361,1.06584,1.065109,1.065505,1.065061,1.064812,1.064989,1.064663,1.064224,1.064825,1.063986,1.064322,1.064439,1.064361,1.06362,1.063799,1.063518,1.064173,1.063774,1.063705,1.06382,1.06328,1.063551,1.063108,1.063216,1.062951,1.062919,1.062193,1.062647,1.062231,1.062509,1.062765,1.063225,1.0619,1.06216,1.062117,1.062157,1.062186,1.061672,1.061841,1.061843,1.062054,1.061699,
5647.318,1.063145,1.063171,1.063739,1.063449,1.062839,1.06354,1.062472,1.063314,1.063044,1.062336,1.061856,1.061816,1.0611,1.061081,1.061102,1.060916,1.06079,1.061012,1.060874,1.060049,1.060031,1.060194,1.059976,1.059435,1.060241,1.058923,1.059542,1.059219,1.059374,1.058717,1.058574,1.058621,1.058697,1.058517,1.058495,1.058044,1.057823,1.057682,1.057493,1.056932,1.057773,1.056431,1.057027,1.057021,1.05676,1.056059,1.056321,1.055885,1.056608,1.056112,1.055652,1.055946,1.0558,1.055519,1.05524,1.055554,1.055071,1.055001,1.054529,1.054459,1.05388,1.054511,1.054273,1.054814,1.053601,1.053846,1.053854,1.053839,1.053458,1.053203,1.053238,1.053039,1.053168,1.052863,
5643.461,1.055348,1.055477,1.055629,1.055308,1.054832,1.054934,1.054539,1.054673,1.054758,1.054261,1.053429,1.053416,1.05299,1.052721,1.052399,1.05233,1.051762,1.052085,1.051841,1.051008,1.05091,1.050965,1.050638,1.050125,1.050821,1.049418,1.049889,1.049606,1.049679,1.0488,1.048825,1.048743,1.048568,1.048749,1.048434,1.047922,1.047798,1.047435,1.047203,1.046694,1.047393,1.046129,1.04662,1.046429,1.046062,1.045628,1.045571,1.04537,1.045901,1.045274,1.044736,1.045151,1.045221,1.044359,1.044363,1.045088,1.044113,1.044172,1.0439,1.043468,1.042898,1.043324,1.042822,1.043293,1.042482,1.042445,1.042413,1.042505,1.041583,1.041876,1.041764,1.041348,1.041356,1.041178,
5639.603,1.044485,1.044716,1.044335,1.04436,1.043911,1.043386,1.043653,1.04301,1.043202,1.043019,1.041982,1.04196,1.041989,1.04131,1.040585,1.040478,1.039666,1.039985,1.039566,1.038857,1.038732,1.038796,1.038323,1.038012,1.03825,1.037449,1.037235,1.037066,1.036739,1.036062,1.036248,1.035913,1.035725,1.035705,1.035552,1.034748,1.034711,1.034419,1.033999,1.033579,1.033876,1.033117,1.03331,1.032959,1.032701,1.032273,1.031868,1.032053,1.032109,1.031621,1.03112,1.031552,1.031636,1.030287,1.030569,1.031344,1.030205,1.030343,1.030093,1.02964,1.029212,1.029238,1.028617,1.02892,1.028536,1.028241,1.027932,1.028044,1.027127,1.027554,1.027458,1.027016,1.026856,1.02669,
5635.746,1.030759,1.030767,1.03052,1.030614,1.030068,1.029239,1.029678,1.028765,1.028727,1.028492,1.027528,1.027648,1.027629,1.02683,1.025968,1.025526,1.025013,1.025053,1.024416,1.024109,1.023831,1.02381,1.023142,1.023148,1.022951,1.022677,1.021974,1.021731,1.021087,1.02066,1.020766,1.020188,1.019954,1.019836,1.019648,1.018914,1.018819,1.018626,1.018111,1.017788,1.017796,1.017345,1.01739,1.016933,1.016856,1.016137,1.015781,1.015805,1.015735,1.015305,1.014851,1.015207,1.015261,1.013845,1.014137,1.014387,1.013635,1.013576,1.013268,1.013007,1.012916,1.012667,1.011872,1.011911,1.011835,1.011421,1.010946,1.010852,1.010328,1.010528,1.010458,1.010147,1.009992,1.009637,
5631.888,1.014368,1.014116,1.014222,1.014262,1.013391,1.012457,1.012898,1.012122,1.011774,1.011356,1.010407,1.01067,1.010193,1.00966,1.008754,1.008133,1.007993,1.007702,1.006957,1.006977,1.006497,1.006286,1.00534,1.00568,1.005184,1.004838,1.004218,1.003963,1.003365,1.00289,1.002769,1.001995,1.001811,1.001709,1.00131,1.00074,1.000428,1.000351,0.9998769,0.9997442,0.9996193,0.9990511,0.9990153,0.9986138,0.9985499,0.9976833,0.997359,0.9969645,0.997201,0.9965664,0.9963549,0.9964438,0.9963389,0.9953865,0.9953916,0.9951805,0.9948245,0.9943574,0.9941258,0.9939673,0.9941818,0.993823,0.9929194,0.9927686,0.9927282,0.9923302,0.9919305,0.9917111,0.9913343,0.9913367,0.9912198,0.9910809,0.9909849,0.9903623,
5628.031,0.9954876,0.9954648,0.9954327,0.9956084,0.9944235,0.9935166,0.9938883,0.9932952,0.9926439,0.9923154,0.9912494,0.9913771,0.990599,0.9903495,0.9893682,0.988901,0.9886484,0.9882561,0.9877552,0.9875134,0.9870028,0.9867485,0.9854915,0.985972,0.9853774,0.9847465,0.9843916,0.9841924,0.9837502,0.983336,0.9827912,0.9820117,0.9820828,0.9817336,0.9813178,0.9806138,0.9799854,0.9801719,0.9797429,0.9798088,0.9795046,0.9787422,0.978664,0.9782401,0.9781187,0.9773034,0.9768472,0.9764631,0.9765543,0.9760656,0.976078,0.9757245,0.9754384,0.9750016,0.9747475,0.9745569,0.9741173,0.9735538,0.9734185,0.9731629,0.9733428,0.9730886,0.9721974,0.9719884,0.9718803,0.9716554,0.971166,0.9710065,0.9705846,0.9704958,0.9704541,0.9702559,0.9699256,0.9692933,
5624.173,0.9747674,0.975023,0.9746844,0.9749385,0.9736896,0.9730949,0.9732141,0.9727253,0.9717639,0.9715081,0.970466,0.9702811,0.9695042,0.9692749,0.9682777,0.968086,0.9674463,0.9670708,0.9669137,0.9661767,0.9657632,0.9656616,0.9642797,0.9644436,0.9638298,0.9633635,0.9629966,0.9627888,0.9624578,0.962217,0.9613411,0.96066,0.9607022,0.9602566,0.9598348,0.9590114,0.9582714,0.9585549,0.9580193,0.9582055,0.9576652,0.956911,0.9567856,0.9562539,0.9561128,0.9554167,0.9549366,0.9548607,0.9543586,0.9542847,0.95421,0.9536012,0.9533466,0.9530366,0.9526224,0.9526904,0.9519065,0.9516288,0.9514521,0.9510862,0.9510694,0.9509038,0.9500949,0.9499198,0.949778,0.9498485,0.9489976,0.9490065,0.9485276,0.9484485,0.9485744,0.9479573,0.947408,0.9469957,
5620.316,0.9527726,0.9529955,0.952678,0.952623,0.9515344,0.9513863,0.9511961,0.9506584,0.949587,0.9491727,0.9482825,0.9478015,0.9472272,0.9467847,0.9457974,0.9459424,0.9449953,0.9446946,0.9445753,0.9435748,0.94306,0.9432682,0.9419805,0.9415652,0.9410101,0.9408513,0.9402988,0.9401593,0.9399689,0.9394715,0.9387842,0.9381339,0.9377744,0.9375658,0.937111,0.9362909,0.9358343,0.9358295,0.9351215,0.9353039,0.9346568,0.9340521,0.9337023,0.9333675,0.9330974,0.9325456,0.9320795,0.9322023,0.9314213,0.9315013,0.9311374,0.930761,0.930484,0.9300248,0.9294621,0.9297724,0.928837,0.9286057,0.9284047,0.9279966,0.9279329,0.9277384,0.927016,0.9269113,0.9267812,0.926918,0.9260143,0.9260487,0.9255144,0.9254614,0.9255523,0.9246719,0.9241794,0.9239481,
5616.459,0.9297138,0.9299517,0.9297602,0.9291745,0.928466,0.9285055,0.9281406,0.9272394,0.9265146,0.925877,0.9251546,0.9245476,0.9241346,0.9234284,0.9225518,0.9228367,0.9218661,0.9215509,0.9212948,0.9203029,0.9194955,0.919862,0.9188383,0.9180977,0.9176684,0.9174929,0.9167866,0.9167439,0.9166826,0.9157515,0.9154893,0.9148243,0.9142555,0.9141197,0.913689,0.9129479,0.9127436,0.9124196,0.9116517,0.9117184,0.9111705,0.9107131,0.9101859,0.9101685,0.909718,0.9092105,0.9087444,0.9087913,0.9081255,0.9081188,0.9076629,0.9076025,0.907077,0.9065332,0.9059752,0.9063748,0.9055197,0.9049879,0.9048471,0.9044059,0.9043928,0.9042578,0.9035078,0.9033875,0.903378,0.9032061,0.9027377,0.9024679,0.9019971,0.9018785,0.9018061,0.9011637,0.9007039,0.9005759,
5612.601,0.9061714,0.9064205,0.9063082,0.9054039,0.905054,0.9050235,0.9046258,0.9033644,0.9030243,0.9022011,0.9017795,0.9012294,0.9007154,0.8999028,0.8992423,0.8992161,0.8985941,0.8979878,0.8976361,0.8969224,0.8960217,0.8961499,0.8953873,0.8948067,0.8942907,0.8940366,0.8932404,0.8932381,0.893089,0.8920829,0.8920022,0.8914683,0.890945,0.8906175,0.8901477,0.8895938,0.8894194,0.8889626,0.8881446,0.8881644,0.8877232,0.8874397,0.8869948,0.8869849,0.8865571,0.885922,0.885509,0.8853755,0.8848582,0.8846418,0.8844206,0.8843611,0.8837081,0.8832285,0.8828024,0.8830107,0.8824146,0.8816993,0.8815144,0.8809976,0.8810104,0.8809766,0.8801895,0.8800058,0.8801488,0.8796697,0.8794798,0.8789021,0.878639,0.8784002,0.8784045,0.8779474,0.8774146,0.8773116,
5608.744,0.8828259,0.8829025,0.8829589,0.8820233,0.8817977,0.8816084,0.8812599,0.8800941,0.8796101,0.87881,0.8786599,0.8781826,0.8774114,0.8767111,0.8761956,0.8757076,0.8754718,0.8746358,0.8742232,0.8737908,0.873081,0.8729029,0.8721752,0.8719248,0.8712527,0.8709366,0.8701896,0.8702642,0.8698667,0.8689988,0.8687983,0.8685709,0.8681099,0.867588,0.8671364,0.8666316,0.8665597,0.866066,0.8651571,0.86519,0.8647677,0.8647029,0.8643541,0.8641671,0.8638636,0.863165,0.8627181,0.8625578,0.8621408,0.8617275,0.8616049,0.8615152,0.8609979,0.8605743,0.8602284,0.8600913,0.8598938,0.8591579,0.8589,0.8583113,0.8582863,0.8582745,0.8575824,0.8574817,0.8575249,0.85698,0.8567681,0.8560809,0.8560385,0.8557417,0.8559921,0.8553971,0.85478,0.8546883,
5604.886,0.8598508,0.8599831,0.8601536,0.8594086,0.8590488,0.8586913,0.8584286,0.8576674,0.8568013,0.8562497,0.8560141,0.8555791,0.8546495,0.8541256,0.8536972,0.8530289,0.8528016,0.8521079,0.8517431,0.8512961,0.8507703,0.8504471,0.8496562,0.8495775,0.8489757,0.8485059,0.8479653,0.847991,0.847571,0.8468083,0.846406,0.8463417,0.8460141,0.8454136,0.845127,0.8444415,0.8444019,0.8440914,0.8431907,0.8431409,0.8427786,0.8427961,0.8423898,0.8421063,0.841794,0.8413711,0.8407452,0.8406696,0.8403406,0.8399995,0.8395894,0.8395789,0.8392221,0.838797,0.8385236,0.8381758,0.8381524,0.837448,0.8373047,0.8367169,0.8365626,0.8366284,0.8360556,0.8361704,0.8358238,0.8353134,0.8352495,0.8344998,0.8344916,0.8343047,0.8345359,0.8339723,0.833255,0.8332682,
5601.029,0.8375618,0.8380985,0.8382155,0.8378419,0.8371879,0.8367198,0.836538,0.8361114,0.8351235,0.8347875,0.8342318,0.8338002,0.8329893,0.8324696,0.8321993,0.8317069,0.8312726,0.830747,0.8305262,0.8299845,0.829531,0.8290748,0.828372,0.828298,0.8278019,0.8272679,0.8269445,0.8267862,0.8265163,0.8258708,0.8254446,0.8252735,0.8250549,0.8245345,0.824284,0.8235945,0.8232732,0.8232816,0.822535,0.8224033,0.8220901,0.8219932,0.8215154,0.8211647,0.8208755,0.8208685,0.8200754,0.8200232,0.8197601,0.8197052,0.818994,0.8190176,0.8186819,0.8182843,0.8181403,0.8176926,0.8175771,0.8170559,0.8169292,0.8164595,0.816206,0.8163975,0.8158984,0.8161629,0.8155017,0.8150035,0.8152049,0.8144749,0.814353,0.8143479,0.8142776,0.8139924,0.8132372,0.8133467,
5597.171,0.8168206,0.8175226,0.8176472,0.8175593,0.816758,0.8162186,0.8160366,0.8158522,0.8149753,0.8146825,0.8139353,0.8134197,0.8129588,0.8122592,0.8120993,0.8120018,0.8114418,0.8108824,0.8106546,0.8102394,0.8098323,0.8093006,0.8087821,0.8085927,0.8081082,0.8076153,0.8074531,0.807214,0.8069475,0.8065007,0.8061404,0.8058715,0.805616,0.8052937,0.8048734,0.8044448,0.8039395,0.804,0.8035058,0.8033534,0.802954,0.8027522,0.8023002,0.8019174,0.8017959,0.801928,0.8011032,0.80097,0.8008099,0.8008941,0.8001136,0.800216,0.7998533,0.7995273,0.7994565,0.7989109,0.7988253,0.7985175,0.7980461,0.7978783,0.7976577,0.7978602,0.7973569,0.7977102,0.7969993,0.7965723,0.7967463,0.7962388,0.7961041,0.7961111,0.7958103,0.7956722,0.7950693,0.7951477,
5593.314,0.7981548,0.7986043,0.7989005,0.7988285,0.7981275,0.7976068,0.797318,0.7973018,0.7966005,0.7962819,0.7955332,0.7949542,0.7947783,0.794024,0.7937285,0.7939498,0.7933699,0.7928511,0.7924216,0.7922515,0.7919005,0.791395,0.7910127,0.7907078,0.7902855,0.7897424,0.7898152,0.7894976,0.7892613,0.7889919,0.7885215,0.7883666,0.7881213,0.7878646,0.7874003,0.7870891,0.7868665,0.7866547,0.786384,0.7862182,0.7857149,0.7855138,0.7851189,0.7849056,0.7848497,0.7848635,0.7841684,0.7839344,0.7839091,0.7838965,0.7831243,0.7833784,0.7830538,0.782775,0.7826765,0.7821748,0.782214,0.7819838,0.7811982,0.7813656,0.7812164,0.7812846,0.7806953,0.781198,0.7805638,0.7803218,0.7801927,0.7800352,0.7799541,0.7797893,0.7794639,0.7793255,0.7789991,0.7789145,
5589.456,0.7814993,0.7817093,0.7821538,0.7819598,0.781476,0.7810923,0.780742,0.7806392,0.7801235,0.779922,0.7791444,0.7786346,0.7785793,0.7779471,0.7775052,0.7776567,0.7772278,0.7768536,0.7762942,0.7762601,0.7759909,0.7754853,0.7751845,0.7748701,0.7745924,0.7740093,0.7742906,0.7738237,0.7738025,0.7735469,0.7729374,0.7729954,0.7728824,0.7724707,0.7721866,0.7717779,0.7719544,0.7714689,0.7713237,0.7711291,0.7707145,0.7704536,0.7701796,0.7701694,0.7700294,0.7699106,0.7694568,0.7692091,0.7692959,0.7691543,0.7684055,0.7686846,0.7684144,0.7681771,0.7680766,0.767702,0.7677766,0.7675806,0.7668619,0.767158,0.7670075,0.7668009,0.7663429,0.7668594,0.7663667,0.7662976,0.7659204,0.766021,0.7659843,0.7656278,0.7653737,0.7652773,0.7651281,0.7648486,
5585.599,0.7669273,0.7671319,0.7674951,0.7672811,0.7669803,0.7667287,0.7664347,0.7661428,0.7657675,0.7658101,0.7649929,0.7645859,0.7646637,0.7640511,0.7637613,0.76358,0.7634316,0.7631081,0.7626563,0.7625587,0.7623693,0.761905,0.761676,0.7613397,0.7612394,0.7607884,0.7610077,0.7605537,0.7605968,0.7603248,0.7598346,0.759988,0.7599562,0.7594666,0.7593362,0.7589021,0.7591267,0.7586344,0.7585986,0.7582964,0.75817,0.7577692,0.7577544,0.7576841,0.7575442,0.7572584,0.7570773,0.7569118,0.757043,0.7568354,0.7562658,0.7563882,0.7561476,0.7560129,0.7559276,0.7556211,0.7556809,0.7555619,0.7551659,0.7553979,0.7551541,0.7546996,0.7546355,0.7549025,0.7546059,0.7545799,0.7541753,0.7542875,0.7543527,0.7539364,0.7537542,0.7536923,0.7536033,0.7532974,
5581.741,0.7547699,0.7550805,0.7551891,0.7551291,0.7548015,0.7546681,0.7544494,0.7541903,0.7538771,0.7540593,0.7534125,0.7530029,0.7531772,0.7525333,0.7525038,0.7521194,0.7521422,0.7518817,0.7516305,0.7514206,0.7512122,0.7509034,0.75079,0.7503932,0.7504436,0.7501019,0.7501879,0.7498828,0.7497525,0.7495822,0.7494164,0.7494749,0.7494483,0.7490541,0.7490246,0.7487209,0.7487057,0.7484266,0.7484237,0.7480512,0.7481902,0.7478353,0.7479387,0.7477004,0.7476707,0.7472401,0.7472692,0.7471924,0.7472456,0.7470106,0.7467741,0.7467145,0.7465183,0.746491,0.7463351,0.7461522,0.7461623,0.7461435,0.7460555,0.7461695,0.7458043,0.74542,0.7455137,0.7455996,0.7454507,0.7453765,0.7451005,0.7450768,0.7451664,0.744927,0.744846,0.7446903,0.7446772,0.7444815,
5577.884,0.7452772,0.7456036,0.7455648,0.7456471,0.7451669,0.745176,0.7450329,0.7449445,0.7446461,0.7448471,0.744489,0.7440569,0.7441581,0.7436449,0.7437128,0.7433359,0.7433841,0.7433629,0.7431704,0.7430342,0.7426687,0.7425665,0.7425486,0.7422299,0.7423333,0.7419755,0.7420955,0.7418538,0.741698,0.7415556,0.741716,0.7415702,0.7415569,0.7413217,0.7413955,0.7411958,0.741057,0.7409461,0.7408532,0.7406248,0.7408426,0.7406899,0.7406636,0.7404241,0.7404212,0.740106,0.7401857,0.7401779,0.7400914,0.7398822,0.7398717,0.739754,0.7396643,0.7396202,0.7394784,0.7394425,0.7394465,0.7394893,0.7394914,0.7394912,0.7391185,0.7390242,0.7389864,0.7390984,0.7390454,0.738885,0.7387698,0.7386756,0.7386166,0.7386817,0.7387778,0.7384946,0.7385269,0.738374,
