,SP_kinetics_test_5um_cavity_11-11-2021_16h34_29s,SP_kinetics_test_5um_cavity_11-11-2021_16h34_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h35_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h36_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h37_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h38_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h39_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h40_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h41_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h42_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h43_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h44_49s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h45_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h46_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h47_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h48_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h49_47s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h50_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h51_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h52_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h53_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h54_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_17s,SP_kinetics_test_5um_cavity_11-11-2021_16h55_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h56_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_19s,SP_kinetics_test_5um_cavity_11-11-2021_16h57_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h58_48s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_18s,SP_kinetics_test_5um_cavity_11-11-2021_16h59_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h00_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h01_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h02_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h03_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h04_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h05_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h06_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h07_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h08_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h09_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h10_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h11_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h12_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h13_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h14_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h15_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h16_47s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h17_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h18_49s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h19_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_19s,SP_kinetics_test_5um_cavity_11-11-2021_17h20_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_17s,SP_kinetics_test_5um_cavity_11-11-2021_17h21_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h22_48s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_18s,SP_kinetics_test_5um_cavity_11-11-2021_17h23_49s,
4077.333,0.1185889,0.118182,0.1173393,0.1162275,0.1151674,0.1142658,0.1131614,0.1123118,0.1114618,0.110784,0.1102129,0.1094645,0.1089351,0.1084133,0.1078343,0.1072838,0.1069217,0.1065978,0.1060221,0.1057699,0.1055304,0.1051172,0.1047852,0.1045176,0.1040982,0.1038553,0.1034646,0.1032352,0.1030648,0.1027812,0.1024316,0.1023064,0.10197,0.101683,0.1016816,0.1013713,0.1011073,0.1008739,0.100708,0.1004758,0.1003806,0.1000762,0.09988654,0.09966251,0.09952265,0.09935907,0.09913839,0.0988484,0.09880378,0.09860703,0.09842274,0.09826661,0.09808356,0.09798611,0.09775801,0.09751054,0.09738535,0.09729522,0.09713308,0.09690847,0.09678415,0.09656963,0.09654613,0.0963157,0.09610698,0.09591825,0.09576051,0.09560302,0.09554424,0.09538972,0.09522431,0.09513649,0.09496833,0.09491228,0.09465349,0.09460767,0.09457579,0.0943042,0.09423144,0.09402941,0.0939592,0.0937988,0.09374373,0.09349584,0.09346658,0.09336557,0.09328778,0.09315256,0.09303191,0.09299561,0.0928186,0.09284833,0.0926085,0.09247863,0.0924125,0.09243485,0.09228813,0.09209294,0.0919386,0.09195804,
4073.475,0.1088399,0.1084754,0.1077012,0.1066973,0.1056652,0.1049136,0.1039039,0.1030908,0.1023486,0.1016776,0.101218,0.1005361,0.10002,0.0994771,0.09904911,0.09853929,0.09825917,0.0979434,0.09742828,0.09715374,0.09689452,0.09657577,0.09624319,0.09600534,0.09563223,0.09538545,0.09506811,0.0948551,0.09472225,0.09446246,0.09416749,0.09402674,0.09371597,0.09349725,0.09345076,0.09319973,0.09291667,0.09271482,0.0925398,0.09235963,0.0923038,0.0919909,0.09174482,0.09165054,0.09149628,0.09131007,0.09114911,0.09094109,0.09083587,0.09064572,0.09054083,0.0903457,0.0901097,0.09010921,0.08994874,0.08970244,0.08960187,0.08953081,0.08933052,0.08915984,0.08900282,0.08891666,0.08884275,0.08860584,0.08842503,0.08824073,0.08813689,0.08801376,0.08793799,0.0878007,0.08768037,0.08758383,0.08738632,0.08739227,0.08710117,0.08708927,0.08700895,0.08681057,0.08673489,0.08658719,0.08652489,0.08635702,0.08628109,0.08603354,0.08598112,0.08598515,0.08591888,0.08576406,0.08563404,0.08563219,0.08542451,0.08547351,0.08526749,0.08514785,0.0851094,0.08508613,0.08499617,0.08476871,0.08463427,0.0846255,
4069.618,0.100048,0.09968735,0.09901915,0.0981295,0.0970948,0.09645247,0.09554119,0.09479448,0.09413718,0.09350181,0.09307481,0.09247608,0.09199736,0.09146906,0.0911807,0.0906958,0.0904365,0.09011312,0.08974736,0.08939529,0.08908872,0.08890729,0.08858173,0.08837585,0.08808399,0.08781802,0.08755484,0.08736125,0.08720844,0.08698428,0.08674004,0.08657362,0.08635188,0.08615685,0.08604227,0.08586919,0.08557858,0.08537017,0.08528274,0.08509828,0.08503562,0.08474979,0.0845078,0.08448583,0.08431669,0.0841142,0.08395342,0.08384983,0.08375018,0.08351372,0.08342212,0.08332485,0.08302087,0.08302792,0.08295549,0.08273271,0.08262917,0.08252089,0.08233754,0.08224262,0.08206066,0.08202726,0.0819251,0.0816789,0.08155654,0.08141179,0.08136175,0.08123705,0.08112658,0.0810063,0.08089676,0.08080284,0.08062878,0.08061155,0.08038289,0.08035392,0.08022883,0.080111,0.07998074,0.07995003,0.0798756,0.07969432,0.0796194,0.07940351,0.07929774,0.07938785,0.07931951,0.07916099,0.07904128,0.07905586,0.07883993,0.07884911,0.07873362,0.07858765,0.07859474,0.07852367,0.07846589,0.0782368,0.07810668,0.07807928,
4065.760,0.09214551,0.09177951,0.09123756,0.09041578,0.08943872,0.08883964,0.08802406,0.08736843,0.08673815,0.08618169,0.08576033,0.08525121,0.08481759,0.08434699,0.08409128,0.0836982,0.08338196,0.0830847,0.08285971,0.08245219,0.08215634,0.08208244,0.08178438,0.08161011,0.08132885,0.08108799,0.0808557,0.08066484,0.08047158,0.08029225,0.08007175,0.0798953,0.07974393,0.07954108,0.07943428,0.07927897,0.0790144,0.07882172,0.07882491,0.0786262,0.07851663,0.07831493,0.07813508,0.07808235,0.07792547,0.0777289,0.07756194,0.07743846,0.07745816,0.07713944,0.07705601,0.07707085,0.07677457,0.07672735,0.0767145,0.07649767,0.07636292,0.07627042,0.07608433,0.07602419,0.07588112,0.07579909,0.07574379,0.07551819,0.07545272,0.07532541,0.07524628,0.0751364,0.07506882,0.07494815,0.07479315,0.07476165,0.07457041,0.07456946,0.07438926,0.07435512,0.07420825,0.07413097,0.07394362,0.07401145,0.07393875,0.07372953,0.07369301,0.07352735,0.07337921,0.07348351,0.07339599,0.07324629,0.07316858,0.07314821,0.07300504,0.07299108,0.07292287,0.07278569,0.07277083,0.07267216,0.07261081,0.07244057,0.07233475,0.07228421,
4061.903,0.08501472,0.08466708,0.0842355,0.08343937,0.08259813,0.08200146,0.08128983,0.0806852,0.08008188,0.0796032,0.07921764,0.07879342,0.07836688,0.07797565,0.07770477,0.07745382,0.07703912,0.07679318,0.07664173,0.07627926,0.07606363,0.07596368,0.07572916,0.07558254,0.07525347,0.07506493,0.07486338,0.074649,0.07445024,0.07431222,0.07410252,0.07395104,0.07380594,0.07360592,0.07357983,0.07338937,0.07313862,0.07299576,0.07304788,0.07285284,0.07268354,0.07263236,0.07244514,0.07235467,0.07221899,0.07203043,0.07188324,0.07168441,0.07180538,0.07145869,0.07140554,0.07143287,0.07119825,0.07110646,0.0711192,0.07089075,0.07075732,0.07073772,0.07049811,0.07043625,0.07034393,0.07024714,0.07021675,0.07005987,0.07001957,0.06982609,0.06970236,0.0696617,0.06963357,0.06953875,0.06933082,0.06936952,0.06912806,0.06922411,0.06904498,0.06899105,0.06885034,0.06878283,0.06857821,0.06868187,0.06861378,0.06843569,0.06838337,0.06828829,0.06814061,0.06818038,0.06808966,0.06797385,0.06794889,0.06782476,0.06781287,0.06780072,0.06772948,0.06763784,0.06754541,0.0674383,0.06739623,0.0672871,0.06722149,0.06713354,
4058.046,0.07857703,0.07827241,0.07788274,0.0771207,0.07645126,0.07582375,0.07521133,0.07466277,0.07411247,0.0737036,0.07333142,0.07300751,0.07253914,0.07226074,0.07197855,0.07181314,0.07137034,0.07116255,0.0710083,0.07076582,0.07058237,0.07038175,0.07023792,0.0701037,0.06979077,0.0696013,0.069447,0.06920678,0.06904986,0.06892788,0.06873722,0.06866378,0.06848202,0.06833018,0.06833261,0.06813259,0.0678998,0.06776898,0.06783578,0.06765335,0.06743214,0.06752429,0.0672838,0.06719862,0.06705706,0.06691577,0.06677131,0.06658301,0.06669576,0.06639047,0.06635588,0.06635769,0.0661623,0.06604692,0.06609581,0.06584413,0.06574684,0.06576943,0.06552836,0.06546262,0.06536743,0.0653254,0.06525769,0.06516832,0.06512871,0.06484889,0.0647456,0.06478646,0.06471913,0.06467369,0.06444921,0.06449161,0.06428441,0.06440803,0.06424778,0.06413548,0.06404269,0.06395279,0.06379805,0.06388539,0.06381674,0.06371097,0.06357808,0.06357392,0.06342269,0.06339345,0.06331687,0.06323715,0.06326442,0.06305844,0.06315,0.06307458,0.06303563,0.06299006,0.06285173,0.06274167,0.0627296,0.06264198,0.06263877,0.06250628,
4054.188,0.07275261,0.07247309,0.07209051,0.07140061,0.07088984,0.0702512,0.06967397,0.06924725,0.06873178,0.0684204,0.06800922,0.06777569,0.06728524,0.06712002,0.06680898,0.06665871,0.06628989,0.06609684,0.06592275,0.06576084,0.06555078,0.06528847,0.06520328,0.06508306,0.06486853,0.06462349,0.06454694,0.0642992,0.06420292,0.06407616,0.06387781,0.06389345,0.06368662,0.06360439,0.06354722,0.0633915,0.06319264,0.06305858,0.06308267,0.06292481,0.06271329,0.06282437,0.06260599,0.06250661,0.062334,0.06228663,0.06213442,0.06201709,0.06204867,0.06180739,0.06180885,0.06178798,0.06158581,0.06147769,0.06155809,0.06131965,0.06121594,0.06123344,0.0610497,0.06102942,0.06090009,0.06088874,0.06078907,0.06070351,0.06068055,0.06042727,0.06031929,0.06038737,0.0603022,0.06024363,0.06007715,0.06006557,0.05995215,0.06001754,0.05987708,0.05972226,0.05967816,0.05958445,0.05950269,0.0595247,0.05945659,0.05940871,0.05924573,0.05928542,0.05912429,0.05905063,0.05899528,0.05896108,0.05898423,0.05880237,0.05893619,0.05876501,0.05877297,0.05874354,0.05862961,0.05851049,0.05851619,0.05840838,0.05847073,0.05829581,
4050.331,0.067416,0.06717964,0.06680027,0.06624037,0.06581116,0.06526048,0.06464575,0.06432149,0.06385679,0.06359787,0.06318854,0.06297368,0.06257059,0.06243484,0.06209349,0.06196155,0.06169508,0.06150006,0.06134042,0.06116041,0.06098025,0.06070494,0.06062799,0.06050384,0.06040702,0.06011567,0.060108,0.05989849,0.05986692,0.05970318,0.05947753,0.05952416,0.05933733,0.0592698,0.0591608,0.05906305,0.05888251,0.05879167,0.05875326,0.05861861,0.05846869,0.05849266,0.05836956,0.05825301,0.0580573,0.05806156,0.0579293,0.05785989,0.05780147,0.05763168,0.0576809,0.05762018,0.05739393,0.05731989,0.05739832,0.05723048,0.05711075,0.05707949,0.05695551,0.05698722,0.05683764,0.05681298,0.05674084,0.05660447,0.05661997,0.05648369,0.05632162,0.05634947,0.05629886,0.05620608,0.0561171,0.05607419,0.05599163,0.05603614,0.05586307,0.05572595,0.05568918,0.05568488,0.05560834,0.05555034,0.05548041,0.0554646,0.05534422,0.05538502,0.05524555,0.05513786,0.05509719,0.05511323,0.05506232,0.0549541,0.05508225,0.05489891,0.05489781,0.05484723,0.05481014,0.05464976,0.05470168,0.0545515,0.05464341,0.05444411,
4046.473,0.06253763,0.06237033,0.06200287,0.06157653,0.06117255,0.06072776,0.06010173,0.059801,0.05944711,0.0591551,0.05880834,0.05858266,0.05830915,0.05812605,0.05782806,0.05770173,0.05750174,0.05733327,0.05717483,0.05696917,0.05683303,0.05659242,0.05652559,0.0563533,0.05635487,0.05604651,0.05604686,0.05592144,0.05592268,0.05571211,0.05551851,0.05552769,0.05538768,0.05528941,0.05518625,0.05510686,0.05496321,0.05492242,0.05480324,0.05472489,0.0546017,0.05454353,0.05451065,0.0544147,0.05423153,0.05423348,0.0541397,0.05407567,0.05395405,0.05387214,0.05386792,0.05380852,0.05358648,0.05354588,0.05358909,0.0534688,0.05340505,0.05330647,0.05323908,0.05324801,0.05311337,0.0530836,0.0530372,0.05287528,0.05291649,0.05285352,0.052689,0.05266149,0.0526231,0.05255886,0.0524946,0.05244543,0.05234038,0.05240346,0.05219555,0.05213466,0.05206697,0.05218687,0.05207142,0.05194545,0.05187608,0.05185949,0.05180082,0.05187019,0.05175424,0.05163702,0.05159141,0.05160698,0.05153134,0.05143625,0.05152381,0.05141196,0.05135067,0.05130446,0.05131005,0.05111813,0.05123302,0.0510454,0.05114187,0.05094938,
4042.616,0.05818974,0.0580296,0.05771155,0.05731859,0.05697381,0.05654364,0.05601932,0.05571421,0.05547139,0.05514605,0.0548461,0.05465822,0.0544096,0.05419687,0.05399566,0.05382851,0.05364592,0.05357015,0.05336243,0.05321625,0.053063,0.05286711,0.05283556,0.05261384,0.05267876,0.05237535,0.0523317,0.05228473,0.05226265,0.05207788,0.05197405,0.05192362,0.05179419,0.05168059,0.05160942,0.05153014,0.05146681,0.05142063,0.05117425,0.05120978,0.05108442,0.05095497,0.05101812,0.05091916,0.05078999,0.05077121,0.05070323,0.05062836,0.05048194,0.05049399,0.05036098,0.05033938,0.05017268,0.05015803,0.05014081,0.05001931,0.05002547,0.04991603,0.04985638,0.04982256,0.04972104,0.04971869,0.04963326,0.04949915,0.04954189,0.04950416,0.0493714,0.04932417,0.04928408,0.04924208,0.04919546,0.04912919,0.04899796,0.04905681,0.04888973,0.04889013,0.04878078,0.04890832,0.04884224,0.04867346,0.048611,0.0485994,0.04860425,0.04866541,0.04855455,0.04844195,0.04840778,0.04838208,0.04838162,0.04825529,0.04825823,0.04824569,0.04812378,0.0481136,0.04810432,0.04797054,0.04808757,0.04788765,0.04795251,0.04780497,
4038.758,0.05432322,0.05413292,0.05385608,0.05344144,0.05317891,0.05274578,0.0523859,0.05208266,0.05187411,0.05154567,0.0512711,0.05117049,0.05086583,0.05066187,0.05051456,0.05030743,0.05016452,0.05015028,0.0498957,0.04982762,0.04967175,0.04948577,0.04949335,0.04926051,0.04934403,0.04908042,0.04895068,0.04897685,0.04888069,0.04881943,0.04878611,0.0486772,0.04850913,0.04839718,0.0483743,0.0483142,0.04829087,0.04821055,0.04789868,0.04800147,0.0479266,0.04771448,0.04787154,0.04774059,0.0476673,0.04759591,0.04754804,0.04748313,0.04734785,0.04737976,0.04721629,0.04717996,0.04707985,0.04711,0.04702511,0.04691618,0.04692617,0.04685642,0.04674854,0.046747,0.046648,0.04668215,0.04654329,0.04644556,0.0464615,0.04646426,0.04634211,0.04630825,0.0462747,0.04621343,0.04621502,0.04618115,0.04597981,0.04602732,0.04595895,0.04591342,0.04579654,0.04581636,0.0458726,0.04570469,0.04568172,0.04569996,0.04573193,0.04570058,0.04560897,0.04551349,0.04550827,0.04543143,0.04551674,0.04541743,0.04530755,0.04535388,0.04523997,0.04521557,0.0452356,0.0451686,0.0452324,0.04508004,0.04506883,0.04501111,
4034.901,0.05079252,0.05062925,0.05034806,0.04996563,0.04972706,0.04936819,0.04912031,0.0488296,0.04858047,0.04828674,0.04803601,0.04799005,0.04766853,0.04748474,0.04735685,0.04712484,0.04707674,0.04703619,0.04677822,0.0467244,0.04660143,0.0464597,0.0464607,0.04624879,0.04629928,0.0461336,0.04592033,0.04598748,0.04580333,0.04588687,0.04586227,0.04570639,0.04551877,0.0454114,0.04545157,0.04539418,0.04532398,0.04526652,0.04501265,0.04506416,0.04508985,0.04485603,0.04498201,0.0448896,0.04482217,0.04470659,0.04468024,0.04463319,0.04453627,0.04449615,0.04440261,0.04434032,0.04427647,0.04435277,0.04422418,0.04415164,0.04409669,0.04406373,0.04393863,0.04402445,0.04390269,0.04393031,0.04379425,0.04372749,0.04366836,0.04369862,0.04360403,0.04359102,0.04353779,0.0434809,0.04353163,0.04355642,0.04333324,0.04333694,0.04334638,0.04321696,0.04311458,0.0430515,0.04315093,0.04304535,0.04308857,0.04310909,0.04309947,0.04300687,0.04297365,0.04290237,0.04288882,0.04274625,0.0428725,0.04283997,0.04268518,0.04270175,0.04266784,0.0425857,0.04265965,0.04258025,0.04260602,0.04255851,0.04248537,0.04253005,
4031.043,0.04755439,0.04748115,0.04719296,0.04686444,0.04658709,0.04635642,0.04613276,0.04584689,0.04558498,0.04537659,0.04512963,0.04504947,0.04477685,0.04461084,0.04451684,0.04428702,0.04430752,0.04423179,0.04398414,0.04391111,0.04382473,0.04376007,0.04370325,0.04353548,0.04349861,0.0434715,0.04326644,0.04326353,0.04307713,0.04321215,0.04314412,0.04300103,0.04282861,0.04273852,0.04278992,0.04273125,0.04261515,0.04262107,0.04244435,0.04242229,0.04249617,0.04231727,0.04231795,0.04231974,0.04222978,0.04212678,0.0421169,0.04203843,0.04202643,0.04189044,0.04185025,0.04180664,0.04177755,0.04186144,0.04171684,0.04167575,0.04155599,0.04155087,0.04145324,0.0415671,0.04145527,0.04142315,0.04137601,0.04130823,0.04116787,0.04120625,0.04113588,0.04116417,0.0410572,0.04103392,0.04110182,0.04109902,0.04101958,0.04092781,0.04092505,0.04083509,0.04072176,0.04064287,0.0406862,0.04068726,0.04076455,0.04075116,0.04070031,0.04060419,0.04065139,0.04057306,0.04052887,0.0403484,0.04048055,0.04045095,0.04035543,0.04032339,0.04035457,0.04026077,0.04029932,0.04020118,0.04020351,0.04022244,0.04015514,0.04022046,
4027.186,0.04461728,0.04464383,0.04437965,0.04408508,0.04376544,0.04364827,0.04340758,0.04308072,0.0429185,0.04278547,0.04252438,0.04239833,0.04220325,0.04199971,0.04195736,0.04178735,0.04180852,0.04169856,0.04145212,0.04138231,0.04135876,0.04129494,0.04120713,0.04108381,0.04097962,0.04103006,0.04090124,0.04079396,0.04069827,0.04078368,0.04065558,0.04057899,0.04043098,0.04038497,0.04036399,0.0403339,0.04023936,0.04026577,0.04012585,0.04007035,0.04010202,0.03996821,0.03992834,0.03996817,0.03988719,0.03979839,0.03982222,0.03967514,0.03976572,0.0395463,0.03953427,0.03953096,0.03953227,0.03958622,0.0394402,0.0394193,0.03932384,0.03933585,0.03924171,0.03930004,0.03920475,0.03912237,0.03919232,0.03908382,0.03895693,0.0389892,0.03889657,0.03901194,0.03882296,0.03885227,0.03888013,0.03880273,0.03888696,0.03873822,0.03866934,0.03870303,0.0385767,0.03852007,0.03849021,0.03856164,0.03862493,0.03858343,0.03857213,0.03844906,0.0385301,0.03847096,0.03837764,0.03825523,0.0383295,0.03826707,0.03823755,0.03822333,0.03824759,0.038209,0.03814369,0.03807905,0.03805236,0.03804536,0.03803207,0.03802815,
4023.328,0.04198864,0.04204161,0.04184067,0.04160049,0.0412787,0.0411918,0.04094555,0.04055173,0.04055138,0.04040159,0.04017838,0.04002876,0.03992808,0.03965378,0.03965222,0.03956638,0.03954003,0.03938389,0.03914158,0.03912784,0.03914974,0.03904228,0.0389791,0.03883927,0.03877994,0.03879527,0.03870593,0.03861269,0.03856135,0.03859969,0.03843853,0.03841704,0.03830072,0.0382794,0.03822865,0.03819909,0.03815157,0.03815893,0.03805042,0.03795744,0.03794369,0.0378134,0.03784071,0.03785472,0.03781282,0.03766399,0.03773979,0.037568,0.0376642,0.03744505,0.03745197,0.03749699,0.03747811,0.0374813,0.03737095,0.03735458,0.03731892,0.03735682,0.03722985,0.03724442,0.03713808,0.03703931,0.03713932,0.03704556,0.03701087,0.03697886,0.03688255,0.03706939,0.03680315,0.03689691,0.03685343,0.03676856,0.03686393,0.03674449,0.0366512,0.03673976,0.03664878,0.03660821,0.03655079,0.03663678,0.03664383,0.03657848,0.03663521,0.03650351,0.03654621,0.0365922,0.03640912,0.03638055,0.03635671,0.03631578,0.03630315,0.03633251,0.03631631,0.03631198,0.03618787,0.03617349,0.03614612,0.03608788,0.0360986,0.03607189,
4019.471,0.03970311,0.03968095,0.03954243,0.03934326,0.03908768,0.03895767,0.03871161,0.03832762,0.03842703,0.03819848,0.03806807,0.03787101,0.03786798,0.03759417,0.03758584,0.03756683,0.03743879,0.03729036,0.03708493,0.03714519,0.03713833,0.0370429,0.03701024,0.03680502,0.03683334,0.03679474,0.03668,0.03671012,0.03660482,0.03662297,0.03647462,0.0364884,0.03638586,0.03633146,0.03636332,0.03628028,0.03627339,0.0362523,0.03616087,0.03606913,0.0360452,0.03593225,0.03602108,0.03598748,0.03598606,0.03576165,0.035836,0.03571399,0.03572726,0.03562224,0.03561564,0.03567626,0.03559066,0.03559103,0.03552885,0.03548872,0.03546908,0.03553928,0.03539845,0.03540399,0.03533384,0.03520464,0.03526522,0.03523536,0.03525188,0.03516147,0.03510693,0.03524945,0.0350129,0.03510671,0.03503643,0.03500846,0.03500296,0.03495697,0.03487673,0.03493165,0.03492331,0.03485543,0.03483025,0.03489848,0.0348505,0.03475533,0.03479538,0.03472935,0.03473615,0.0348701,0.03465544,0.03464339,0.03457763,0.03457513,0.03456953,0.03460293,0.03458235,0.03454458,0.03446834,0.03443871,0.03443574,0.03437118,0.03436351,0.0343892,
4015.614,0.03772337,0.03762358,0.03745747,0.03725428,0.03710247,0.03696631,0.03670334,0.0364419,0.03650978,0.03625574,0.03614441,0.0359493,0.03596598,0.03577796,0.03574482,0.03573557,0.035519,0.03541756,0.03530842,0.035372,0.03531355,0.03526027,0.03523912,0.03504055,0.03506658,0.03502696,0.03487283,0.03500406,0.03485591,0.03483862,0.03470229,0.03475558,0.03464705,0.03457575,0.0346599,0.0345171,0.0345307,0.03453507,0.03442506,0.03438618,0.03436138,0.03428007,0.0343702,0.03429724,0.03431936,0.03414952,0.03410986,0.03409339,0.03404775,0.03406008,0.03401364,0.03404441,0.03388141,0.03392516,0.03389626,0.0338029,0.033798,0.03383823,0.03376399,0.03373814,0.03376487,0.03361126,0.03365479,0.03362589,0.03362849,0.03356376,0.03354719,0.03356533,0.03344174,0.03347722,0.03344226,0.03343442,0.03336406,0.03338457,0.03329298,0.03329331,0.03334882,0.03329436,0.03329179,0.03328337,0.03323587,0.03313143,0.03310373,0.03310769,0.03312667,0.03322823,0.03311242,0.03306853,0.03301151,0.03302017,0.03301257,0.03302687,0.03306017,0.0329718,0.03298173,0.03286593,0.03287507,0.0328472,0.03283801,0.03286988,
4011.756,0.03591138,0.03580201,0.03558181,0.03538888,0.03527049,0.0352188,0.03493063,0.03481,0.03476518,0.03455269,0.03438725,0.03430391,0.03423253,0.03412391,0.03409218,0.03403507,0.03385695,0.03375592,0.03373247,0.03374448,0.03364237,0.03361646,0.03361647,0.03351349,0.0334434,0.03344583,0.03327592,0.03341715,0.0332963,0.03325169,0.03311116,0.0331838,0.03307264,0.03303361,0.03308218,0.0328861,0.0329173,0.03300676,0.03289678,0.0328678,0.03286128,0.03275579,0.0328147,0.03277288,0.03276127,0.03274098,0.03256412,0.03266487,0.03260517,0.03262846,0.03257153,0.03256846,0.03236031,0.03238854,0.03242054,0.03228422,0.03230379,0.03227141,0.0323115,0.03222914,0.03231301,0.03219764,0.03224425,0.0321761,0.0321632,0.03213442,0.0321524,0.03209713,0.0320114,0.03203343,0.03201955,0.03197371,0.03192547,0.03197095,0.03185241,0.03183707,0.03187502,0.03191094,0.03189316,0.03178508,0.03177892,0.03167011,0.03163422,0.03167503,0.0317094,0.03170797,0.03172566,0.03167285,0.03162137,0.03165995,0.03160414,0.03158599,0.0317085,0.03157335,0.03160577,0.03145558,0.03147369,0.03146782,0.03147879,0.03146227,
