Wavelength [nm],Absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,absorbance,
686.000,0.642807,0.6670303,0.6187901,0.6757331,0.6232848,0.6358829,0.669848,0.6492391,0.6760187,0.6531138,0.644155,0.6599126,0.6066699,0.6316018,0.6676011,0.6540246,0.6570845,0.6426568,0.6325655,0.6302757,0.6153874,0.6403289,0.6418066,0.6185484,0.6325788,0.6262755,0.6494203,0.6162672,0.6322432,0.6169052,0.6007876,0.6166282,0.6496162,0.6258674,0.621347,0.6073837,0.5888586,0.6085572,0.6294403,0.5823159,0.6060624,0.6102958,0.5992651,0.6074972,0.6458874,0.601892,0.594172,0.5908875,0.6130376,0.6099977,0.6062088,0.5828953,0.6076345,0.6206527,0.5874386,0.6211853,0.5960393,0.6292014,0.5725965,0.5923252,0.590569,0.6184645,0.5933738,0.6084542,0.5839486,0.586339,0.5650578,0.5917239,0.5842724,0.5699701,0.5860395,0.5638471,0.5832949,0.5737138,0.5624399,0.5750508,0.588378,0.5532618,0.5579729,0.5661631,0.5679851,0.5441618,0.5600071,0.584372,0.5647492,0.5623703,0.5579119,0.5456643,0.5432606,0.5560246,0.5464702,0.5972281,0.5146194,0.5465655,0.5367646,0.5643277,0.5374327,0.5458055,0.5446634,0.5200701,0.5268149,0.5452995,0.5478187,0.5338864,0.54882,0.5395799,0.5754333,0.5323286,0.4971161,0.5370054,0.5318604,0.5375853,0.5250912,0.5280299,0.511951,0.5179844,0.5548615,0.4836869,0.5289116,0.5498219,0.5346889,0.5240936,0.528491,0.5123301,0.5250068,0.5301466,0.5227389,0.5255642,0.5370412,0.5083427,0.5412936,0.5178332,0.5093012,0.5216231,0.4985423,0.5155802,0.5123329,0.4947486,0.5091953,0.5095034,0.4957542,0.4918575,0.5147643,0.4871449,0.4978642,0.482594,0.4965954,0.5101123,0.4351683,0.4765782,0.5092926,0.508112,0.5050268,0.4921236,0.4964724,0.4955797,0.5147257,0.5117679,0.4816666,0.4725175,0.4870396,0.4782786,0.4787369,0.4831982,0.4989753,0.4841866,0.4861155,0.4727745,0.4972587,0.482286,0.4937344,0.4787483,0.467124,0.4951434,0.5004048,0.4822025,0.4694266,0.5024137,0.4783173,0.4694667,0.4735565,
687.000,0.5696759,0.5227118,0.5550561,0.5894871,0.545692,0.5675173,0.5500908,0.5866404,0.564847,0.5629854,0.5954127,0.581861,0.6025429,0.5865083,0.539041,0.5555024,0.5905795,0.5676403,0.5643849,0.5750809,0.5612149,0.5666661,0.5698066,0.5612531,0.5547714,0.5541487,0.5421448,0.5464778,0.5676956,0.5615344,0.5930471,0.6010566,0.582972,0.547883,0.5219884,0.5532384,0.5722647,0.5570617,0.5324407,0.5496173,0.511148,0.539464,0.5545735,0.5394969,0.5668249,0.5288806,0.5620971,0.5605154,0.5479102,0.5483031,0.5680213,0.5121732,0.5014639,0.5395775,0.5208192,0.5358677,0.5108876,0.5356889,0.5208373,0.545023,0.5476632,0.5178089,0.5304699,0.5217767,0.4948363,0.5599351,0.5352807,0.517138,0.5061107,0.4990234,0.5189214,0.5145488,0.4886317,0.5092206,0.5079703,0.5255256,0.4830527,0.5244102,0.5048108,0.4925904,0.5104795,0.4911447,0.4973783,0.4844532,0.521235,0.4984803,0.5070362,0.52145,0.500627,0.5040169,0.5313058,0.5130649,0.506844,0.4837461,0.500484,0.4797688,0.5131364,0.4972076,0.4818187,0.4664044,0.489934,0.493259,0.4569793,0.4829412,0.4841037,0.5017552,0.4899607,0.4843369,0.4928832,0.4932876,0.4745164,0.5087566,0.4743447,0.4896398,0.4886827,0.4571996,0.4695301,0.4703755,0.4979577,0.4596958,0.462779,0.4828095,0.4473815,0.4538779,0.4354353,0.4587317,0.4346209,0.4643817,0.4703746,0.4951015,0.4437528,0.4477859,0.4761,0.4406452,0.4666939,0.4747791,0.4683161,0.4641418,0.4393725,0.463068,0.4520068,0.460391,0.4266758,0.452168,0.4776788,0.4407535,0.464437,0.4660964,0.4530492,0.4688153,0.4448271,0.4511342,0.4578438,0.4417105,0.4439731,0.429924,0.4493809,0.4523039,0.4622006,0.4606085,0.433917,0.4488487,0.4568777,0.4354792,0.4495406,0.4146204,0.4395428,0.4242363,0.4444566,0.4534502,0.4215016,0.4307947,0.4217649,0.4183645,0.422029,0.4323392,0.4361792,0.4538565,0.4432831,0.4581289,0.4700804,
688.000,0.5469427,0.5864606,0.5384302,0.5340805,0.5457125,0.5469537,0.5808301,0.5261788,0.5560703,0.5448055,0.5371881,0.512373,0.521174,0.540205,0.5880661,0.5411501,0.5455265,0.5924835,0.5561299,0.5691166,0.5622077,0.5705247,0.5466504,0.5698361,0.5897145,0.5157347,0.5779943,0.5544968,0.5031853,0.5154881,0.586946,0.5600204,0.5580869,0.5385218,0.5338521,0.5474386,0.5088067,0.5292697,0.5410099,0.4786081,0.568265,0.5143027,0.4955025,0.5148873,0.5226669,0.5148516,0.537816,0.5283699,0.5143323,0.5359249,0.5183086,0.5369759,0.5218611,0.5169396,0.5800223,0.5123315,0.5136719,0.5030274,0.4836345,0.5284595,0.5152154,0.5317917,0.5503087,0.4952588,0.5250387,0.4608064,0.4985933,0.5193877,0.5374804,0.533947,0.5039268,0.5162306,0.5136709,0.5049748,0.5055375,0.4981666,0.4934683,0.4960208,0.5082221,0.5025902,0.4895306,0.4944444,0.5063362,0.4844728,0.4717488,0.4884253,0.4888783,0.4457388,0.4773712,0.4977961,0.5016646,0.4667482,0.5088935,0.4788251,0.4863815,0.4570856,0.5164146,0.4980135,0.459012,0.4510136,0.4590368,0.4686866,0.4914641,0.4666781,0.484158,0.4688649,0.4858222,0.4696131,0.4642539,0.4587383,0.4506564,0.4532938,0.4664164,0.4779935,0.4611707,0.4686637,0.4305186,0.4640317,0.4502463,0.4452462,0.448092,0.426578,0.447185,0.4246011,0.4312816,0.4667263,0.4286923,0.4411979,0.4588704,0.4535885,0.4832878,0.4684143,0.4623947,0.4489403,0.433845,0.4438233,0.4488754,0.4358196,0.4509244,0.4262261,0.441463,0.416379,0.464509,0.4628773,0.3963871,0.4169321,0.4286051,0.4366188,0.4615312,0.4272437,0.4072919,0.4442692,0.4350038,0.4096103,0.4493647,0.415503,0.4230056,0.4166589,0.3983884,0.4301968,0.4495544,0.4206214,0.4127722,0.4068837,0.3881316,0.4309649,0.4415998,0.4094391,0.4243236,0.4023376,0.3981514,0.4081349,0.4424429,0.4225993,0.4399695,0.4434366,0.4098172,0.3825331,0.399672,0.4128928,0.4075346,
689.000,0.5440898,0.5406394,0.5074325,0.5697904,0.5436673,0.5437903,0.5070848,0.5442963,0.5433588,0.5565495,0.5439615,0.5842752,0.5321808,0.5200129,0.5549355,0.5975256,0.5567646,0.541626,0.5692687,0.5424976,0.4844365,0.5060177,0.5437431,0.5442629,0.5549316,0.5328312,0.5302238,0.5693069,0.5706954,0.5447559,0.5065694,0.5699787,0.5439968,0.4964795,0.531642,0.531271,0.5321369,0.4970207,0.5831008,0.520236,0.5064297,0.5445285,0.545433,0.5183048,0.5698752,0.5190682,0.5313387,0.5190229,0.5323462,0.5316548,0.5204258,0.4958749,0.5066314,0.4959064,0.5061707,0.5432572,0.5192213,0.5443077,0.5578828,0.4965405,0.5308785,0.5302653,0.4621382,0.5072341,0.4954119,0.5326047,0.4845757,0.4424119,0.473999,0.5196762,0.531703,0.4834652,0.4946485,0.4951677,0.495811,0.4848576,0.4850059,0.5192776,0.4633465,0.5060854,0.4534597,0.4953938,0.473362,0.4737659,0.5709696,0.4520569,0.4632072,0.4648242,0.4847469,0.4737496,0.44242,0.4843335,0.4740686,0.4426169,0.4844708,0.4843836,0.495893,0.4522467,0.4641838,0.4647532,0.4845791,0.4744782,0.4720869,0.4838614,0.4952173,0.4737005,0.4627609,0.4423704,0.4335976,0.4846821,0.4633565,0.4636941,0.4843493,0.4625134,0.4525719,0.4322209,0.4733753,0.4235907,0.4857659,0.507761,0.4617844,0.443469,0.4738116,0.4421802,0.4321499,0.4629569,0.4731555,0.4531054,0.441669,0.4415812,0.4506993,0.421751,0.4219179,0.432354,0.4527655,0.4434061,0.4734778,0.4226594,0.422472,0.4332438,0.4425573,0.4634714,0.4511623,0.3948102,0.4330611,0.4425702,0.4035764,0.4036317,0.4395771,0.4421811,0.4425435,0.3945594,0.4226108,0.4137316,0.4314799,0.4427066,0.4522743,0.4225931,0.4069309,0.3953624,0.4321775,0.3954754,0.3945584,0.4629765,0.4045525,0.432198,0.4317555,0.3944569,0.4422297,0.4332118,0.4425073,0.4326806,0.4132538,0.4325089,0.4218192,0.3943386,0.4131579,0.4851389,0.442534,0.3949447,0.3863525,
690.000,0.5367522,0.4838977,0.5443983,0.5018091,0.5267038,0.5261984,0.5639744,0.5260701,0.5275416,0.526866,0.5292048,0.5104828,0.544796,0.54983,0.5357695,0.5122986,0.5243807,0.5021186,0.5346227,0.5106483,0.5586662,0.5250268,0.5268989,0.5590181,0.5067983,0.5768633,0.5446196,0.5158243,0.5123081,0.536931,0.5316434,0.5100226,0.5514398,0.5669293,0.5526156,0.5261846,0.5301795,0.562459,0.5163341,0.5181665,0.5457411,0.5395904,0.5486999,0.4762068,0.5032616,0.5215168,0.5307717,0.5386319,0.5325909,0.5385699,0.5490055,0.5421758,0.5085487,0.5188913,0.5302134,0.5139189,0.5165553,0.5139737,0.5253487,0.5365534,0.4990659,0.496933,0.5249877,0.4830265,0.5212111,0.4918914,0.4998708,0.5367665,0.5360947,0.5480137,0.5002685,0.4668069,0.4784632,0.4744606,0.5074539,0.5087743,0.5152035,0.4959784,0.5334721,0.4698157,0.5316939,0.5027709,0.4975233,0.4942303,0.4844079,0.4809632,0.5126019,0.5178504,0.4861674,0.4954796,0.5009079,0.4674788,0.5181003,0.4993577,0.4874802,0.4688702,0.503057,0.4881744,0.5018668,0.5432858,0.4538083,0.4916148,0.4488592,0.4488325,0.4797773,0.4779701,0.4872136,0.4786577,0.5084372,0.4655528,0.4772925,0.4742975,0.4664545,0.4693546,0.4547439,0.480752,0.4387283,0.5132852,0.4773731,0.457283,0.4239535,0.4751773,0.4773684,0.4294,0.4515285,0.4754438,0.4403977,0.4762063,0.4386787,0.4486794,0.4457154,0.452857,0.4441175,0.4687529,0.4597626,0.4844708,0.4446383,0.4527283,0.4598961,0.4655499,0.455348,0.4330883,0.4438906,0.4829926,0.4438267,0.4385037,0.4231138,0.4309378,0.4560137,0.4201193,0.4405322,0.4518933,0.4527049,0.4489188,0.4327488,0.4609056,0.4165831,0.4312854,0.5137978,0.4740753,0.4590788,0.4594703,0.4157071,0.4178319,0.4444437,0.450057,0.4448247,0.4258995,0.4409995,0.435142,0.4294248,0.4395194,0.4719114,0.4472351,0.4334669,0.441751,0.421339,0.416522,0.4187365,0.4338093,0.4333596,
691.000,0.5175543,0.577847,0.5428863,0.5487208,0.5342908,0.5374956,0.5500031,0.5340762,0.5499387,0.5449219,0.5534267,0.5273638,0.5859303,0.5141506,0.5970893,0.5512776,0.543108,0.5826616,0.5899334,0.5665679,0.5573211,0.5798445,0.5528898,0.5417562,0.5496912,0.5555387,0.5561457,0.5437012,0.5410614,0.5316558,0.5441384,0.5260186,0.5528154,0.5481186,0.5497303,0.5463843,0.5713639,0.5182304,0.5733075,0.566081,0.5615687,0.5536933,0.542974,0.5334034,0.5569482,0.5691442,0.5501676,0.6101947,0.5147853,0.5519114,0.5384932,0.5268779,0.5590525,0.5402427,0.5374937,0.578795,0.5239854,0.5462995,0.5479054,0.5084734,0.5578284,0.5581856,0.5621023,0.5189986,0.5462947,0.5214796,0.5367656,0.5379705,0.5110345,0.532146,0.5234456,0.5184946,0.5325994,0.5025816,0.5297451,0.5245466,0.5158801,0.5244336,0.5282474,0.5600042,0.5251207,0.5502138,0.5053401,0.4911036,0.5024786,0.5157962,0.5273075,0.5173364,0.5066576,0.5007882,0.5156951,0.5248361,0.5005283,0.507113,0.5176487,0.5336905,0.4889221,0.5152788,0.4751997,0.5266767,0.4851694,0.4898396,0.5067587,0.5127206,0.5377364,0.521976,0.4956293,0.4995399,0.478735,0.5194616,0.5126305,0.4789944,0.5147476,0.5068922,0.4812508,0.5097079,0.5073323,0.5244651,0.463109,0.4612355,0.5206308,0.48241,0.5062761,0.4965954,0.5023828,0.4935312,0.5137568,0.4893804,0.4955597,0.5295043,0.5344238,0.5038247,0.501678,0.491467,0.5114193,0.4865403,0.4764881,0.4978638,0.4961705,0.4931302,0.4812593,0.4836283,0.5262728,0.4773264,0.5050426,0.47297,0.4700694,0.4582181,0.5248775,0.4855661,0.4911313,0.4884119,0.5174785,0.4761639,0.4996457,0.5073266,0.4739194,0.4936771,0.4370818,0.4869986,0.4783888,0.4754553,0.467957,0.4712648,0.4810777,0.4779477,0.5071373,0.4885216,0.4901075,0.451025,0.4755988,0.470118,0.4964986,0.4632239,0.4814987,0.4651399,0.4762836,0.4803271,0.4762397,0.4723492,0.4621782,
692.000,0.5510888,0.5340576,0.5560722,0.5799112,0.5553064,0.5799065,0.5951915,0.5565548,0.5586767,0.5693741,0.5723033,0.5819516,0.566649,0.55935,0.5716119,0.5702729,0.5938029,0.556191,0.5528507,0.5654545,0.5771003,0.5744605,0.5879436,0.598156,0.5765638,0.5814466,0.578476,0.5646071,0.5952363,0.5638747,0.5858145,0.5792809,0.5812821,0.5696211,0.5751519,0.5935788,0.5896678,0.5861597,0.593998,0.5948,0.563962,0.5634418,0.5865197,0.5852571,0.584991,0.5836864,0.567503,0.5523033,0.5744481,0.5837688,0.5770402,0.5608606,0.5846062,0.5633988,0.5708818,0.548986,0.5681357,0.5826182,0.5771303,0.5816116,0.5679646,0.5774059,0.5804482,0.5613351,0.5805469,0.5953784,0.5758634,0.5467334,0.5828519,0.5846562,0.593256,0.5723004,0.5635672,0.5284686,0.5593281,0.588253,0.5753555,0.559186,0.555419,0.5613441,0.5634298,0.5427556,0.5411496,0.5513105,0.5900302,0.541719,0.5359874,0.5699005,0.5446639,0.5625806,0.5453973,0.5442538,0.5761247,0.5474453,0.5496073,0.5646234,0.559381,0.5499396,0.5655212,0.5587273,0.5507002,0.5557389,0.5615788,0.5366917,0.5644174,0.5508828,0.5357423,0.5576472,0.5486608,0.5471659,0.5343781,0.5287476,0.5537648,0.5523286,0.563859,0.5453439,0.546432,0.5559711,0.5673509,0.534977,0.5476089,0.546195,0.5330391,0.5591531,0.5401511,0.5498734,0.5156446,0.5321465,0.5568552,0.5101027,0.5296459,0.5290408,0.5275578,0.543036,0.5327668,0.5558386,0.5205321,0.5247631,0.5204101,0.5513134,0.5407019,0.5651073,0.5273862,0.5325766,0.5210328,0.5431967,0.5195751,0.5399723,0.5215755,0.5210414,0.5078716,0.541399,0.5393062,0.5530734,0.5419016,0.4955177,0.5670667,0.5723429,0.5403414,0.5123925,0.519824,0.5257082,0.5372028,0.5247664,0.5040102,0.529716,0.5068631,0.5406761,0.5137792,0.519702,0.5147395,0.5190053,0.5364738,0.5272379,0.5190654,0.5334234,0.5462031,0.5210648,0.5531969,0.5436482,0.5382848,
693.000,0.5799932,0.5983105,0.6229887,0.5917978,0.6166611,0.6137981,0.5819616,0.5795341,0.5744109,0.5961528,0.6025844,0.6003289,0.6183133,0.5990219,0.639967,0.5936632,0.5772228,0.6144009,0.6365533,0.6279669,0.6384301,0.6174932,0.6053963,0.632782,0.5875125,0.6186247,0.6246209,0.5834999,0.5921879,0.599978,0.6380649,0.6042886,0.6247549,0.6257854,0.5922732,0.5892386,0.6421576,0.6226249,0.6130958,0.6278644,0.614152,0.5931425,0.603363,0.6114311,0.5858793,0.6038632,0.6268134,0.6210561,0.5871634,0.6011572,0.6110406,0.6172013,0.6005368,0.5848131,0.6028976,0.6297207,0.6138744,0.5778327,0.6192775,0.5999579,0.6208935,0.5980277,0.6088042,0.5842648,0.6014132,0.6322913,0.6270347,0.5951076,0.5984097,0.6152372,0.5790515,0.5773211,0.6037984,0.5780373,0.604712,0.6320324,0.577795,0.5909634,0.6137867,0.586226,0.5880046,0.5968928,0.5561748,0.5789213,0.560431,0.6309218,0.5905638,0.5862465,0.5921645,0.6003246,0.5899076,0.5968666,0.6125469,0.5861745,0.590476,0.6278839,0.5898457,0.5846744,0.577157,0.5957189,0.6041999,0.5744181,0.5670619,0.5996232,0.5851927,0.5602727,0.5587945,0.5895886,0.6129789,0.5665379,0.5707836,0.57727,0.6073675,0.574996,0.6072407,0.6226034,0.5845919,0.5898147,0.5467973,0.5625319,0.5769992,0.5764017,0.5938897,0.5711517,0.5608387,0.5811105,0.5468254,0.5560985,0.5565968,0.5932584,0.5747838,0.5965924,0.5676327,0.5837979,0.5677695,0.5647402,0.5681129,0.5810075,0.5734043,0.5663066,0.5595212,0.5598006,0.5668235,0.6025333,0.5597482,0.6108022,0.549149,0.583518,0.531796,0.5489087,0.5372372,0.5740771,0.5457072,0.5697436,0.5616126,0.5466466,0.5704398,0.5530553,0.5420465,0.5864329,0.5613613,0.5502996,0.5596466,0.5444269,0.5469794,0.5597081,0.5560713,0.5672393,0.557775,0.5570846,0.5650287,0.5649791,0.5504475,0.5601616,0.5321355,0.5292797,0.5282769,0.5314145,0.5441079,0.5776801,0.5829453,
694.000,0.6154981,0.6295061,0.6068354,0.6108794,0.6192455,0.6451025,0.6461806,0.61939,0.6183066,0.6313887,0.626862,0.6266942,0.6416221,0.6569605,0.6371665,0.6470008,0.5874152,0.5976734,0.6276751,0.6216435,0.5849891,0.6397243,0.6478395,0.6140466,0.6303983,0.651886,0.6175351,0.6229267,0.6221528,0.6074572,0.6253219,0.621995,0.6165066,0.5850163,0.6434302,0.6053548,0.6062312,0.6221547,0.6301656,0.6454959,0.6210041,0.6138129,0.6050177,0.6014509,0.6366882,0.6142879,0.6246796,0.6689334,0.6517043,0.6372681,0.6314373,0.6435151,0.6483607,0.6294336,0.5938821,0.6227841,0.6565504,0.5986338,0.6134253,0.6388183,0.613481,0.6251073,0.5947614,0.6444798,0.6258922,0.5986457,0.6093774,0.5804734,0.6341047,0.6479526,0.5815735,0.6170292,0.5921173,0.642437,0.598362,0.6052632,0.6124496,0.5839744,0.5822959,0.5900035,0.6011205,0.6126008,0.5684562,0.6300611,0.6076508,0.5950685,0.6161156,0.6010423,0.5956373,0.5652795,0.5722275,0.6319098,0.5980535,0.5894098,0.5576892,0.5832491,0.5439334,0.5746412,0.5751381,0.5516953,0.5989652,0.5781531,0.5970917,0.5680246,0.5678291,0.5756493,0.5979667,0.5502725,0.5407085,0.5557566,0.5849786,0.5799642,0.5868354,0.5599699,0.567914,0.5522532,0.5546527,0.5569963,0.5935731,0.5799279,0.6096973,0.6042466,0.6035476,0.5855265,0.5805788,0.5725999,0.5941629,0.5801473,0.5544543,0.5423684,0.5670686,0.5632362,0.5574427,0.5633364,0.5534883,0.5829058,0.5684795,0.5620375,0.560791,0.5502214,0.5593848,0.5690041,0.5365739,0.533462,0.5678229,0.5143304,0.5236263,0.5588541,0.4591126,0.5383854,0.5325751,0.5066633,0.5266085,0.6286802,0.5782876,0.547658,0.5296612,0.5465317,0.5311685,0.5357027,0.521122,0.5506797,0.5452056,0.5397148,0.5429125,0.5130057,0.5348134,0.5402327,0.5522461,0.5101981,0.5509267,0.5335484,0.5257821,0.5535192,0.5033445,0.5402694,0.5393624,0.546989,0.5833268,0.5066729,0.5197396,
695.000,0.592598,0.5716701,0.5683866,0.5732899,0.5774474,0.6028252,0.5505815,0.6100564,0.5938053,0.6297278,0.5754085,0.6131678,0.583838,0.5532322,0.5662603,0.5710306,0.5944648,0.5854745,0.583684,0.5576057,0.5881615,0.5964346,0.5985665,0.6377168,0.6126051,0.5965581,0.6059813,0.6212301,0.6251879,0.5540538,0.5916672,0.6062756,0.5504384,0.6063547,0.6052933,0.579114,0.602211,0.6170893,0.5844045,0.5991092,0.603642,0.5878997,0.5986071,0.5845666,0.6066375,0.6524363,0.6384144,0.6465149,0.5900402,0.5874176,0.5805578,0.6060848,0.5613813,0.5441184,0.6012144,0.572371,0.6144905,0.53301,0.5746598,0.6169658,0.5682721,0.5937667,0.561213,0.5666008,0.5796819,0.6143017,0.5797029,0.5863986,0.5442553,0.5870466,0.5570664,0.6204481,0.5515347,0.5670781,0.545125,0.5747075,0.5450792,0.6341829,0.5904455,0.5748396,0.5331564,0.5894313,0.552824,0.5726228,0.5898771,0.5528626,0.5760512,0.5691476,0.5641851,0.5416169,0.5751538,0.5203252,0.5597692,0.5354719,0.5685029,0.584744,0.5562,0.6066923,0.5654793,0.5616241,0.5569315,0.5486073,0.5366416,0.5678816,0.5675554,0.5397201,0.5420966,0.5749993,0.5839262,0.5384564,0.512526,0.5577669,0.5411978,0.5870557,0.5544562,0.538229,0.5271068,0.5712695,0.5791659,0.5469947,0.5552745,0.5490308,0.5416269,0.5337195,0.5128431,0.5437231,0.5404949,0.5164909,0.5463643,0.5340257,0.4957142,0.508131,0.4933586,0.5373011,0.5158758,0.522018,0.5098724,0.5389972,0.5128493,0.5133276,0.5456238,0.5544953,0.4849463,0.5399308,0.5477962,0.5186577,0.5287418,0.520133,0.4795661,0.5019131,0.5150356,0.5200958,0.516305,0.5113597,0.4888258,0.5082736,0.5018539,0.4985495,0.5399485,0.5413651,0.535048,0.5075245,0.5294828,0.5167327,0.5214243,0.5189614,0.4823475,0.5000706,0.4979091,0.5476332,0.5263414,0.5094895,0.5094314,0.5090914,0.4874492,0.4941573,0.5328259,0.5080786,0.5027604,0.5158486,0.5139322,
696.000,0.5919776,0.6947613,0.619668,0.5731783,0.6200233,0.6210003,0.6134076,0.6395249,0.7171187,0.6094308,0.6356764,0.5804372,0.6367035,0.7087216,0.7338538,0.6146154,0.6197219,0.6761589,0.6949229,0.6903934,0.5768838,0.6235433,0.65413,0.6163411,0.6563215,0.6324964,0.5865369,0.6027174,0.6593456,0.6516714,0.638001,0.6209636,0.6696959,0.6246033,0.6555738,0.6329775,0.5864396,0.5875502,0.6519389,0.694541,0.6393442,0.5889969,0.6167521,0.6753192,0.6040592,0.6087708,0.5959883,0.5791283,0.6324944,0.6176376,0.6340213,0.602675,0.6462569,0.6679773,0.5942597,0.6180773,0.6580667,0.7063632,0.6536927,0.6072326,0.6173072,0.6210504,0.6032648,0.6886306,0.6024027,0.6276751,0.5384374,0.593071,0.6146479,0.6143637,0.5608597,0.5607195,0.6768384,0.5222621,0.6380548,0.6573367,0.6332011,0.5930824,0.5616512,0.5885067,0.6157575,0.5755844,0.5395288,0.5696573,0.5531058,0.6226692,0.59974,0.6203752,0.621088,0.5432563,0.5713954,0.6479535,0.617651,0.5686026,0.5918708,0.5628214,0.5769777,0.582478,0.5902824,0.5724416,0.5129642,0.5148835,0.5648928,0.5789409,0.5879912,0.5527129,0.5972428,0.539475,0.5378485,0.5422225,0.5643792,0.4789405,0.5585694,0.5311832,0.5185814,0.5476155,0.5548615,0.5650163,0.5152788,0.5696063,0.5546937,0.5276575,0.5416918,0.510891,0.599679,0.5575619,0.5577521,0.5696769,0.5262003,0.5467849,0.554255,0.49968,0.5842209,0.5750432,0.5581408,0.5258236,0.4773002,0.4889154,0.5316534,0.5443411,0.5173969,0.5590644,0.5677505,0.5090981,0.4913177,0.5092463,0.4941072,0.48769,0.3786473,0.4645157,0.5562277,0.551177,0.5156693,0.5212584,0.5359254,0.5057583,0.4766688,0.5349135,0.5085196,0.4955606,0.5227537,0.4776001,0.5033822,0.4914045,0.4909463,0.506125,0.4846377,0.5140853,0.5545268,0.4854236,0.4794755,0.5175714,0.5295124,0.5020423,0.5048828,0.4982448,0.4804072,0.4510064,0.5079513,0.4968247,0.4587793,
697.000,0.6585994,0.6948366,0.7060823,0.6933713,0.718935,0.7183833,0.7059712,0.7311726,0.7073665,0.7053366,0.7061806,0.8175983,0.7187352,0.6948729,0.7205114,0.7314501,0.7446451,0.7328439,0.7073045,0.7325578,0.7173438,0.6936822,0.7320685,0.6931005,0.7316389,0.7453456,0.7444224,0.7580419,0.7065411,0.7190251,0.7315788,0.758141,0.7320948,0.7579126,0.7064457,0.7592773,0.7872148,0.7715669,0.7452493,0.7325525,0.7317891,0.7054071,0.7727747,0.719285,0.7306018,0.7718,0.7052817,0.7176666,0.7588801,0.7446785,0.7586946,0.7442484,0.7733884,0.7194943,0.6934075,0.7186761,0.718225,0.7334728,0.7449703,0.7056465,0.7445045,0.7312517,0.7184753,0.7456751,0.7057033,0.7053876,0.7716827,0.6932869,0.7317028,0.7732282,0.6690974,0.7300701,0.6711874,0.7439499,0.6936636,0.694171,0.7063923,0.7442646,0.7055044,0.7186193,0.6941924,0.6926723,0.7178483,0.7054844,0.7439523,0.6937666,0.7318544,0.7056375,0.6938524,0.6928868,0.7578454,0.7068467,0.706171,0.7054915,0.6934481,0.7051773,0.6700606,0.7045617,0.6815615,0.7182622,0.7172594,0.7047791,0.7059407,0.6698642,0.7056746,0.7058578,0.7064161,0.6360726,0.6805639,0.7052865,0.7307854,0.6802177,0.6809926,0.7173395,0.6808691,0.6809387,0.7054796,0.6583667,0.7040234,0.7056284,0.6935387,0.6695085,0.6698875,0.7050056,0.6488318,0.6814151,0.6476812,0.6479173,0.7179632,0.6478381,0.6587715,0.6926508,0.648489,0.6584783,0.6476698,0.658617,0.6359591,0.6811681,0.6367598,0.6580496,0.6805367,0.6813512,0.6819301,0.6358848,0.6574082,0.6159744,0.6466398,0.6584148,0.4280987,0.6684752,0.670012,0.6260462,0.669415,0.6473455,0.6588221,0.6156678,0.6575298,0.6930914,0.6054358,0.6363606,0.6160383,0.635952,0.6469498,0.625865,0.6258106,0.625917,0.6692448,0.6473331,0.6377826,0.6465707,0.6467357,0.6259942,0.6267285,0.6260481,0.595933,0.6363668,0.6255541,0.657001,0.6583128,0.5957828,0.6052027,
